# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
zamba2,decode_attn,layer,40,32,32768,63.74020767211914,30064771072,30270291968,471.67670407749154,23.583835203874575,sdpa,ok
zamba2,decode_attn,layer,54,1,512,0.27819201350212097,14680064,220200960,52.76953790008093,2.6384768950040463,sdpa,ok
zamba2,decode_attn,layer,54,1,2048,0.3192639946937561,58720256,264241152,183.9238278538911,9.196191392694555,sdpa,ok
zamba2,decode_attn,layer,54,1,8192,0.49799999594688416,234881024,440401920,471.6486464089289,23.582432320446447,sdpa,ok
zamba2,decode_attn,layer,54,1,32768,1.2109919786453247,939524096,1145044992,775.8301562418258,38.79150781209128,sdpa,ok
zamba2,decode_attn,layer,54,4,512,0.2878879904747009,58720256,264241152,203.9691058427817,10.198455292139084,sdpa,ok
zamba2,decode_attn,layer,54,4,2048,0.4665600061416626,234881024,440401920,503.431543441558,25.171577172077903,sdpa,ok
zamba2,decode_attn,layer,54,4,8192,1.180016040802002,939524096,1145044992,796.1960376076322,39.80980188038161,sdpa,ok
zamba2,decode_attn,layer,54,4,32768,4.030720233917236,3758096384,3963617280,932.3634898737965,46.61817449368983,sdpa,ok
zamba2,decode_attn,layer,54,8,512,0.41276800632476807,117440512,322961408,284.5194157504474,14.225970787522371,sdpa,ok
zamba2,decode_attn,layer,54,8,2048,0.9832959771156311,469762048,675282944,477.7422657397469,23.887113286987347,sdpa,ok
zamba2,decode_attn,layer,54,8,8192,3.272480010986328,1879048192,2084569088,574.1969960677172,28.70984980338586,sdpa,ok
zamba2,decode_attn,layer,54,8,32768,12.431520462036133,7516192768,7721713664,604.6076818160132,30.230384090800662,sdpa,ok
zamba2,decode_attn,layer,54,16,512,0.6226239800453186,234881024,440401920,377.2437804000158,18.862189020000788,sdpa,ok
zamba2,decode_attn,layer,54,16,2048,1.7620960474014282,939524096,1145044992,533.1855192488065,26.659275962440326,sdpa,ok
zamba2,decode_attn,layer,54,16,8192,6.323247909545898,3758096384,3963617280,594.3300717858278,29.716503589291392,sdpa,ok
zamba2,decode_attn,layer,54,16,32768,24.578847885131836,15032385536,15237906432,611.5984608494748,30.579923042473737,sdpa,ok
zamba2,decode_attn,layer,54,32,512,1.0132479667663574,469762048,675282944,463.620025312443,23.181001265622147,sdpa,ok
zamba2,decode_attn,layer,54,32,2048,3.1880319118499756,1879048192,2084569088,589.4069582602175,29.470347913010876,sdpa,ok
zamba2,decode_attn,layer,54,32,8192,11.895456314086914,7516192768,7721713664,631.8540936592003,31.592704682960015,sdpa,ok
zamba2,decode_attn,layer,54,32,32768,46.713409423828125,30064771072,30270291968,643.6004445580932,32.18002222790466,sdpa,ok
zamba2,decode_attn,layer,68,1,512,0.20839999616146088,14680064,220200960,70.44176713240633,3.522088356620316,sdpa,ok
zamba2,decode_attn,layer,68,1,2048,0.23819200694561005,58720256,264241152,246.52488029713135,12.326244014856567,sdpa,ok
zamba2,decode_attn,layer,68,1,8192,0.3731679916381836,234881024,440401920,629.4243591710193,31.471217958550966,sdpa,ok
zamba2,decode_attn,layer,68,1,32768,0.9107999801635742,939524096,1145044992,1031.5372381005839,51.57686190502919,sdpa,ok
zamba2,decode_attn,layer,68,4,512,0.244719997048378,58720256,264241152,239.94874431283912,11.997437215641957,sdpa,ok
zamba2,decode_attn,layer,68,4,2048,0.3792639970779419,234881024,440401920,619.3074634282516,30.96537317141258,sdpa,ok
zamba2,decode_attn,layer,68,4,8192,0.9153760075569153,939524096,1145044992,1026.3805127551186,51.319025637755935,sdpa,ok
zamba2,decode_attn,layer,68,4,32768,3.0669760704040527,3758096384,3963617280,1225.3425842689724,61.26712921344863,sdpa,ok
zamba2,decode_attn,layer,68,8,512,0.3309760093688965,117440512,322961408,354.83089008153496,17.74154450407675,sdpa,ok
zamba2,decode_attn,layer,68,8,2048,0.7869120240211487,469762048,675282944,596.9689541652942,29.848447708264715,sdpa,ok
zamba2,decode_attn,layer,68,8,8192,2.6168320178985596,1879048192,2084569088,718.0622138324969,35.903110691624846,sdpa,ok
zamba2,decode_attn,layer,68,8,32768,9.939087867736816,7516192768,7721713664,756.2256082269124,37.81128041134562,sdpa,ok
zamba2,decode_attn,layer,68,16,512,0.4992159903049469,234881024,440401920,470.4998008107123,23.524990040535616,sdpa,ok
zamba2,decode_attn,layer,68,16,2048,1.4103360176086426,939524096,1145044992,666.1703907931469,33.30851953965735,sdpa,ok
zamba2,decode_attn,layer,68,16,8192,5.0594401359558105,3758096384,3963617280,742.7889811942669,37.13944905971334,sdpa,ok
zamba2,decode_attn,layer,68,16,32768,19.661584854125977,15032385536,15237906432,764.5561457801535,38.22780728900768,sdpa,ok
zamba2,decode_attn,layer,68,32,512,0.8424000144004822,469762048,675282944,557.6472459278381,27.882362296391904,sdpa,ok
zamba2,decode_attn,layer,68,32,2048,2.6652801036834717,1879048192,2084569088,705.0096496061021,35.25048248030511,sdpa,ok
zamba2,decode_attn,layer,68,32,8192,9.954431533813477,7516192768,7721713664,755.0599692678379,37.7529984633919,sdpa,ok
zamba2,decode_attn,layer,68,32,32768,39.108734130859375,30064771072,30270291968,768.7482538146614,38.43741269073307,sdpa,ok
zamba2,decode_attn,layer,81,1,512,0.21012799441814423,14680064,220200960,69.86248567521854,3.4931242837609267,sdpa,ok
zamba2,decode_attn,layer,81,1,2048,0.23742400109767914,58720256,264241152,247.32232515886955,12.366116257943476,sdpa,ok
zamba2,decode_attn,layer,81,1,8192,0.37348800897598267,234881024,440401920,628.8850467890232,31.44425233945116,sdpa,ok
zamba2,decode_attn,layer,81,1,32768,0.9168639779090881,939524096,1145044992,1024.7148089977188,51.23574044988594,sdpa,ok
zamba2,decode_attn,layer,81,4,512,0.2375520020723343,58720256,264241152,247.18905960691401,12.3594529803457,sdpa,ok
zamba2,decode_attn,layer,81,4,2048,0.3534559905529022,234881024,440401920,664.5269291732235,33.226346458661176,sdpa,ok
zamba2,decode_attn,layer,81,4,8192,0.8068159818649292,939524096,1145044992,1164.4837448910223,58.22418724455112,sdpa,ok
zamba2,decode_attn,layer,81,4,32768,2.6352639198303223,3758096384,3963617280,1426.0797014372563,71.30398507186283,sdpa,ok
zamba2,decode_attn,layer,81,8,512,0.33182400465011597,117440512,322961408,353.92409938464937,17.69620496923247,sdpa,ok
zamba2,decode_attn,layer,81,8,2048,0.7877439856529236,469762048,675282944,596.3384761492485,29.816923807462427,sdpa,ok
zamba2,decode_attn,layer,81,8,8192,2.611567974090576,1879048192,2084569088,719.5095860579081,35.97547930289541,sdpa,ok
zamba2,decode_attn,layer,81,8,32768,9.911040306091309,7516192768,7721713664,758.3656746285817,37.918283731429085,sdpa,ok
zamba2,decode_attn,layer,81,16,512,0.4588479995727539,234881024,440401920,511.89288003588166,25.59464400179408,sdpa,ok
zamba2,decode_attn,layer,81,16,2048,1.2557599544525146,939524096,1145044992,748.1717287358579,37.408586436792895,sdpa,ok
zamba2,decode_attn,layer,81,16,8192,4.448016166687012,3758096384,3963617280,844.8926989397883,42.244634946989414,sdpa,ok
zamba2,decode_attn,layer,81,16,32768,17.21887969970703,15032385536,15237906432,873.0176293789756,43.650881468948775,sdpa,ok
zamba2,decode_attn,layer,81,32,512,0.7264000177383423,469762048,675282944,646.6988388334728,32.33494194167364,sdpa,ok
zamba2,decode_attn,layer,81,32,2048,2.2079200744628906,1879048192,2084569088,851.0490093066917,42.55245046533459,sdpa,ok
zamba2,decode_attn,layer,81,32,8192,8.144543647766113,7516192768,7721713664,922.8500813623292,46.14250406811646,sdpa,ok
zamba2,decode_attn,layer,81,32,32768,31.897296905517578,30064771072,30270291968,942.549180924463,47.12745904622315,sdpa,ok
zamba2,decode_attn,layer,94,1,512,0.20071999728679657,14680064,220200960,73.13702769248522,3.656851384624261,sdpa,ok
zamba2,decode_attn,layer,94,1,2048,0.21348799765110016,58720256,264241152,275.0517904803507,13.752589524017534,sdpa,ok
zamba2,decode_attn,layer,94,1,8192,0.3522079885005951,234881024,440401920,666.8815917547059,33.3440795877353,sdpa,ok
zamba2,decode_attn,layer,94,1,32768,0.9182559847831726,939524096,1145044992,1023.1614185687549,51.15807092843775,sdpa,ok
zamba2,decode_attn,layer,94,4,512,0.2215680032968521,58720256,264241152,265.02137098436475,13.251068549218237,sdpa,ok
zamba2,decode_attn,layer,94,4,2048,0.34561601281166077,234881024,440401920,679.6011043851591,33.98005521925796,sdpa,ok
zamba2,decode_attn,layer,94,4,8192,0.8246399760246277,939524096,1145044992,1139.314274490061,56.965713724503054,sdpa,ok
zamba2,decode_attn,layer,94,4,32768,2.7936320304870605,3758096384,3963617280,1345.2367180028316,67.26183590014158,sdpa,ok
zamba2,decode_attn,layer,94,8,512,0.2943679988384247,117440512,322961408,398.95814919902955,19.947907459951477,sdpa,ok
zamba2,decode_attn,layer,94,8,2048,0.6367359757423401,469762048,675282944,737.7658337151861,36.888291685759306,sdpa,ok
zamba2,decode_attn,layer,94,8,8192,2.009999990463257,1879048192,2084569088,934.849851201703,46.742492560085154,sdpa,ok
zamba2,decode_attn,layer,94,8,32768,7.506656169891357,7516192768,7721713664,1001.2704189312537,50.06352094656269,sdpa,ok
zamba2,decode_attn,layer,94,16,512,0.4216479957103729,234881024,440401920,557.054762241389,27.852738112069446,sdpa,ok
zamba2,decode_attn,layer,94,16,2048,1.1050560474395752,939524096,1145044992,850.2049268694433,42.51024634347216,sdpa,ok
zamba2,decode_attn,layer,94,16,8192,3.84334397315979,3758096384,3963617280,977.8194224209122,48.89097112104561,sdpa,ok
zamba2,decode_attn,layer,94,16,32768,14.820575714111328,15032385536,15237906432,1014.2916055337174,50.71458027668587,sdpa,ok
zamba2,decode_attn,layer,94,32,512,0.6534559726715088,469762048,675282944,718.8885979257069,35.94442989628534,sdpa,ok
zamba2,decode_attn,layer,94,32,2048,1.910591959953308,1879048192,2084569088,983.4900551166985,49.17450275583492,sdpa,ok
zamba2,decode_attn,layer,94,32,8192,7.091551780700684,7516192768,7721713664,1059.8798401860304,52.993992009301515,sdpa,ok
zamba2,decode_attn,layer,94,32,32768,27.736656188964844,30064771072,30270291968,1083.9363933119453,54.19681966559726,sdpa,ok
zamba2,decode_attn,layer,108,1,512,0.20180800557136536,14680064,220200960,72.74272375091032,3.637136187545516,sdpa,ok
zamba2,decode_attn,layer,108,1,2048,0.21334399282932281,58720256,264241152,275.2374473790633,13.761872368953165,sdpa,ok
zamba2,decode_attn,layer,108,1,8192,0.3203200101852417,234881024,440401920,733.2699067540857,36.66349533770428,sdpa,ok
zamba2,decode_attn,layer,108,1,32768,0.7429440021514893,939524096,1145044992,1264.5961112536545,63.22980556268273,sdpa,ok
zamba2,decode_attn,layer,108,4,512,0.21940800547599792,58720256,264241152,267.630417006018,13.381520850300898,sdpa,ok
zamba2,decode_attn,layer,108,4,2048,0.327455997467041,234881024,440401920,717.2903407385023,35.864517036925115,sdpa,ok
zamba2,decode_attn,layer,108,4,8192,0.7580639719963074,939524096,1145044992,1239.3731013569084,61.96865506784541,sdpa,ok
zamba2,decode_attn,layer,108,4,32768,2.501568078994751,3758096384,3963617280,1502.296265912612,75.1148132956306,sdpa,ok
zamba2,decode_attn,layer,108,8,512,0.2980160117149353,117440512,322961408,394.07450399791514,19.703725199895757,sdpa,ok
zamba2,decode_attn,layer,108,8,2048,0.6391839981079102,469762048,675282944,734.9402509927861,36.74701254963931,sdpa,ok
zamba2,decode_attn,layer,108,8,8192,2.009040117263794,1879048192,2084569088,935.2965009773742,46.76482504886871,sdpa,ok
zamba2,decode_attn,layer,108,8,32768,7.486911773681641,7516192768,7721713664,1003.9109575754973,50.19554787877486,sdpa,ok
zamba2,decode_attn,layer,108,16,512,0.38492798805236816,234881024,440401920,610.194715090567,30.50973575452835,sdpa,ok
zamba2,decode_attn,layer,108,16,2048,0.9660000205039978,939524096,1145044992,972.5922112401361,48.6296105620068,sdpa,ok
zamba2,decode_attn,layer,108,16,8192,3.347327947616577,3758096384,3963617280,1122.7153248237614,56.135766241188065,sdpa,ok
zamba2,decode_attn,layer,108,16,32768,12.953536033630371,15032385536,15237906432,1160.485098198087,58.02425490990435,sdpa,ok
zamba2,decode_attn,layer,108,32,512,0.6127520203590393,469762048,675282944,766.6430013967886,38.33215006983943,sdpa,ok
zamba2,decode_attn,layer,108,32,2048,1.7939519882202148,1879048192,2084569088,1047.4350508478265,52.37175254239133,sdpa,ok
zamba2,decode_attn,layer,108,32,8192,6.6012959480285645,7516192768,7721713664,1138.593516663143,56.92967583315715,sdpa,ok
zamba2,decode_attn,layer,108,32,32768,25.880447387695312,30064771072,30270291968,1161.6789548349961,58.08394774174981,sdpa,ok
