model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
zamba2,a100-sxm4-80gb,1024,16,94,87.0,256,4,1792,False,2.359808087348938,0.010242238347408105,True
zamba2,a100-sxm4-80gb,1024,32,94,87.0,256,4,3584,False,4.034559965133667,0.002825110333149935,True
zamba2,a100-sxm4-80gb,2048,1,94,87.0,256,8,112,False,3.9608319997787476,0.010976382177015749,True
zamba2,a100-sxm4-80gb,2048,4,94,87.0,256,8,448,False,4.0320000648498535,0.018292721375580637,True
zamba2,a100-sxm4-80gb,2048,16,94,87.0,256,8,1792,False,4.295167922973633,0.009571983936914514,True
zamba2,a100-sxm4-80gb,2048,32,94,87.0,256,8,3584,False,7.782912015914917,0.007447741968031538,True
zamba2,a100-sxm4-80gb,4096,1,94,87.0,256,16,112,False,7.809535980224609,0.02402978666939818,True
zamba2,a100-sxm4-80gb,4096,4,94,87.0,256,16,448,False,7.866368055343628,0.0349202591340408,True
zamba2,a100-sxm4-80gb,4096,16,94,87.0,256,16,1792,False,8.161791801452637,0.011313159929498943,True
zamba2,a100-sxm4-80gb,4096,32,94,87.0,256,16,3584,False,15.287807941436768,0.00849649109691879,True
zamba2,a100-sxm4-80gb,8192,1,94,87.0,256,32,112,False,15.47980785369873,0.058975092926690315,True
zamba2,a100-sxm4-80gb,8192,4,94,87.0,256,32,448,False,15.49619197845459,0.03576404511180939,True
zamba2,a100-sxm4-80gb,8192,16,94,87.0,256,32,1792,False,15.90886402130127,0.0072052968333476625,True
zamba2,a100-sxm4-80gb,8192,32,94,87.0,256,32,3584,False,30.285823822021484,0.0050121950313370585,True
zamba2,a100-sxm4-80gb,16384,1,94,87.0,256,64,112,False,30.658559799194336,0.08550697213226496,True
zamba2,a100-sxm4-80gb,16384,4,94,87.0,256,64,448,False,30.698495864868164,0.06626270044161536,True
zamba2,a100-sxm4-80gb,16384,16,94,87.0,256,64,1792,False,31.39686393737793,0.01490386299223128,True
zamba2,a100-sxm4-80gb,16384,32,94,87.0,256,64,3584,False,60.291072845458984,0.0902133706145249,True
zamba2,a100-sxm4-80gb,512,1,108,100.0,256,2,112,False,1.0639359951019287,0.005435686493569725,True
zamba2,a100-sxm4-80gb,512,4,108,100.0,256,2,448,False,1.120255947113037,0.009801081417561775,True
zamba2,a100-sxm4-80gb,512,16,108,100.0,256,2,1792,False,1.338367998600006,0.007450932852842027,True
zamba2,a100-sxm4-80gb,512,32,108,100.0,256,2,3584,False,1.9834879636764526,0.00813203982351314,True
zamba2,a100-sxm4-80gb,1024,1,108,100.0,256,4,112,False,2.041856050491333,0.014121469315363398,True
zamba2,a100-sxm4-80gb,1024,4,108,100.0,256,4,448,False,2.0940799713134766,0.008164281729015704,True
zamba2,a100-sxm4-80gb,1024,16,108,100.0,256,4,1792,False,2.3167999982833862,0.009683877884089927,True
zamba2,a100-sxm4-80gb,1024,32,108,100.0,256,4,3584,False,3.686911940574646,0.0054495785894451846,True
zamba2,a100-sxm4-80gb,2048,1,108,100.0,256,8,112,False,3.9756799936294556,0.02078745690772493,True
zamba2,a100-sxm4-80gb,2048,4,108,100.0,256,8,448,False,4.006911993026733,0.014002580811034499,True
zamba2,a100-sxm4-80gb,2048,16,108,100.0,256,8,1792,False,4.2393598556518555,0.026254901986092125,True
zamba2,a100-sxm4-80gb,2048,32,108,100.0,256,8,3584,False,7.080959796905518,0.006223154305096214,True
zamba2,a100-sxm4-80gb,4096,1,108,100.0,256,16,112,False,7.798271894454956,0.028079907973315638,True
zamba2,a100-sxm4-80gb,4096,4,108,100.0,256,16,448,False,7.861248016357422,0.04271781929935596,True
zamba2,a100-sxm4-80gb,4096,16,108,100.0,256,16,1792,False,8.09113597869873,0.013051587347268629,True
zamba2,a100-sxm4-80gb,4096,32,108,100.0,256,16,3584,False,13.87673568725586,0.023106357660288186,True
zamba2,a100-sxm4-80gb,8192,1,108,100.0,256,32,112,False,15.467008113861084,0.07714783616480693,True
zamba2,a100-sxm4-80gb,8192,4,108,100.0,256,32,448,False,15.518208026885986,0.04984836977386137,True
