# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,68,62.96,512,4,4,768,True,10.32089614868164,0.3711862761390289,574619648,436207616,97.94,2039.0,4.803,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,81,75.0,512,4,4,768,True,8.663552284240723,0.003784048705895598,574619648,436207616,116.676,2039.0,5.722,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,94,87.04,512,4,4,768,True,8.75161600112915,0.33518769914628876,574619648,436207616,115.502,2039.0,5.665,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,108,100.0,512,4,4,768,True,7.712255954742432,0.011549443105486164,574619648,436207616,131.068,2039.0,6.428,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,14,12.96,512,4,4,1536,True,83.03564834594727,0.010793286344032857,1061158912,872415232,23.286,2039.0,1.142,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,27,25.0,512,4,4,1536,True,42.2737922668457,0.005646212390075129,1061158912,872415232,45.739,2039.0,2.243,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,40,37.04,512,4,4,1536,True,30.36569595336914,0.007140281034741174,1061158912,872415232,63.676,2039.0,3.123,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,54,50.0,512,4,4,1536,True,22.823936462402344,0.0073438291394689464,1061158912,872415232,84.717,2039.0,4.155,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,68,62.96,512,4,4,1536,True,18.066944122314453,0.008692072822118228,1061158912,872415232,107.023,2039.0,5.249,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,81,75.0,512,4,4,1536,True,15.315967559814453,0.00831147180475442,1061158912,872415232,126.246,2039.0,6.192,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,94,87.04,512,4,4,1536,True,13.79635238647461,0.004392518926691175,1061158912,872415232,140.151,2039.0,6.874,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,32,108,100.0,512,4,4,1536,True,12.384768009185791,0.011069008494673793,1061158912,872415232,156.125,2039.0,7.657,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,14,12.96,512,8,8,48,True,5.892607927322388,0.4255866301557446,245366784,54525952,50.893,2039.0,2.496,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,27,25.0,512,8,8,48,True,3.4365439414978027,0.00633448211086542,245366784,54525952,87.266,2039.0,4.28,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,40,37.04,512,8,8,48,True,2.6316800117492676,0.007527985813169797,245366784,54525952,113.955,2039.0,5.589,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,54,50.0,512,8,8,48,True,2.1140480041503906,0.006498740269846372,245366784,54525952,141.857,2039.0,6.957,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,68,62.96,512,8,8,48,True,2.0075520277023315,0.008898266441502073,245366784,54525952,149.382,2039.0,7.326,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,81,75.0,512,8,8,48,True,1.9927039742469788,0.009440188742888874,245366784,54525952,150.495,2039.0,7.381,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,94,87.04,512,8,8,48,True,1.9696639776229858,0.005363372068571053,245366784,54525952,152.256,2039.0,7.467,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,1,108,100.0,512,8,8,48,True,1.9102720022201538,0.008796188112665144,245366784,54525952,156.99,2039.0,7.699,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,14,12.96,512,8,8,192,True,24.781311988830566,0.011563304614474008,452984832,218103808,27.08,2039.0,1.328,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,27,25.0,512,8,8,192,True,13.27462387084961,0.5896130994928331,452984832,218103808,50.554,2039.0,2.479,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,40,37.04,512,8,8,192,True,9.65119981765747,0.018437181184760072,452984832,218103808,69.534,2039.0,3.41,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,54,50.0,512,8,8,192,True,7.477248191833496,0.006800179753677151,452984832,218103808,89.751,2039.0,4.402,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,68,62.96,512,8,8,192,True,6.114815950393677,0.0072576985701316415,452984832,218103808,109.748,2039.0,5.382,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,81,75.0,512,8,8,192,True,5.641727924346924,0.003845119768501361,452984832,218103808,118.951,2039.0,5.834,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,94,87.04,512,8,8,192,True,5.345280170440674,0.0057482940074891475,452984832,218103808,125.548,2039.0,6.157,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,4,108,100.0,512,8,8,192,True,4.139519929885864,0.0028333273684360842,452984832,218103808,162.118,2039.0,7.951,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,14,12.96,512,8,8,384,True,48.95180702209473,0.008898405852941601,729808896,436207616,23.82,2039.0,1.168,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,27,25.0,512,8,8,384,True,25.330175399780273,0.008005872313979112,729808896,436207616,46.033,2039.0,2.258,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,40,37.04,512,8,8,384,True,18.093567848205566,0.01016197835742401,729808896,436207616,64.444,2039.0,3.161,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,54,50.0,512,8,8,384,True,14.313471794128418,0.006948241412318444,729808896,436207616,81.463,2039.0,3.995,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,68,62.96,512,8,8,384,True,10.975231647491455,0.007032720499002736,729808896,436207616,106.241,2039.0,5.21,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,81,75.0,512,8,8,384,True,9.695744037628174,0.020425698212249054,729808896,436207616,120.261,2039.0,5.898,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,94,87.04,512,8,8,384,True,9.078271865844727,0.005354502440793884,729808896,436207616,128.44,2039.0,6.299,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,8,108,100.0,512,8,8,384,True,7.640064001083374,0.006338974709923503,729808896,436207616,152.619,2039.0,7.485,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,14,12.96,512,8,8,768,True,96.89548873901367,0.009548471690163107,1283457024,872415232,22.249,2039.0,1.091,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,27,25.0,512,8,8,768,True,49.95123291015625,0.013576543385807762,1283457024,872415232,43.16,2039.0,2.117,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,4096,16,40,37.04,512,8,8,768,True,35.46777534484863,0.008527519665337702,1283457024,872415232,60.784,2039.0,2.981,True,ok
