# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,108,100.0,512,8,8,512,False,4.129791975021362,0.009444506572428554,84940800,67108864,36.818,2039.0,1.806,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,14,12.96,512,8,8,2048,False,14.629887580871582,0.004855993211544145,339744768,268435456,41.571,2039.0,2.039,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,27,25.0,512,8,8,2048,False,7.673343896865845,0.0032092264542120195,339744768,268435456,79.259,2039.0,3.887,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,40,37.04,512,8,8,2048,False,5.737472057342529,0.004759128535374409,339744768,268435456,106.001,2039.0,5.199,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,54,50.0,512,8,8,2048,False,4.588544130325317,0.005756337327099837,339744768,268435456,132.543,2039.0,6.5,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,68,62.96,512,8,8,2048,False,4.3182079792022705,0.014539737517099968,339744768,268435456,140.841,2039.0,6.907,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,81,75.0,512,8,8,2048,False,4.274176120758057,0.016378354672941395,339744768,268435456,142.292,2039.0,6.979,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,94,87.04,512,8,8,2048,False,4.253184080123901,0.015312095918813386,339744768,268435456,142.994,2039.0,7.013,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,4,108,100.0,512,8,8,2048,False,4.242944002151489,0.30860069967419634,339744768,268435456,143.339,2039.0,7.03,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,14,12.96,512,8,8,4096,False,28.79539203643799,0.0037077841866918703,679483392,536870912,42.241,2039.0,2.072,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,27,25.0,512,8,8,4096,False,14.860799789428711,0.007700140538631991,679483392,536870912,81.85,2039.0,4.014,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,40,37.04,512,8,8,4096,False,10.88051176071167,0.006520187743222841,679483392,536870912,111.792,2039.0,5.483,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,54,50.0,512,8,8,4096,False,8.525311946868896,0.004599862305124298,679483392,536870912,142.676,2039.0,6.997,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,68,62.96,512,8,8,4096,False,7.196160078048706,0.004230380778023981,679483392,536870912,169.028,2039.0,8.29,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,81,75.0,512,8,8,4096,False,6.397439956665039,0.006555888213824537,679483392,536870912,190.131,2039.0,9.325,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,94,87.04,512,8,8,4096,False,5.913599967956543,0.005609681431791367,679483392,536870912,205.688,2039.0,10.088,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,8,108,100.0,512,8,8,4096,False,5.500416040420532,0.00503510225220977,679483392,536870912,221.139,2039.0,10.845,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,14,12.96,512,8,8,8192,False,57.245697021484375,0.09378649434412475,1358960640,1073741824,42.496,2039.0,2.084,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,27,25.0,512,8,8,8192,False,29.293567657470703,0.003746904257539854,1358960640,1073741824,83.046,2039.0,4.073,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,40,37.04,512,8,8,8192,False,21.435392379760742,0.007817348606085215,1358960640,1073741824,113.49,2039.0,5.566,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,16,54,50.0,512,8,8,8192,False,16.736767768859863,0.007949619166884319,1358960640,1073741824,145.351,2039.0,7.129,True,ok
