sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
94,0.8703703703703703,1024,16,11.324416160583496,11.487242450714112,31.111673308714437,1000.0,3.1111673308714436,falcon_h1,mlp,
94,0.8703703703703703,1024,32,22.355968475341797,22.87513542175293,24.765114900330225,1000.0,2.4765114900330225,falcon_h1,mlp,
94,0.8703703703703703,1024,64,45.000192642211914,45.59964214324951,21.251049292241305,1000.0,2.1251049292241304,falcon_h1,mlp,
94,0.8703703703703703,2048,1,1.6721919775009155,1.689610230922699,105.3472151345156,1000.0,10.534721513451558,falcon_h1,mlp,
94,0.8703703703703703,2048,4,5.76204776763916,6.086809692382812,43.67513949005494,1000.0,4.3675139490054935,falcon_h1,mlp,
94,0.8703703703703703,2048,16,22.252544403076172,22.503433933258055,24.88021675056018,1000.0,2.488021675056018,falcon_h1,mlp,
94,0.8703703703703703,2048,32,44.50201416015625,45.07651157379151,21.48894449043163,1000.0,2.1488944490431634,falcon_h1,mlp,
94,0.8703703703703703,2048,64,88.62822723388672,90.0030891418457,19.87637274241287,1000.0,1.987637274241287,falcon_h1,mlp,
94,0.8703703703703703,4096,1,3.018752098083496,3.086346137523651,66.691992405675,1000.0,6.6691992405675,falcon_h1,mlp,
94,0.8703703703703703,4096,4,11.280383586883545,11.37255452156067,31.233116612246036,1000.0,3.1233116612246037,falcon_h1,mlp,
94,0.8703703703703703,4096,16,44.509185791015625,45.05648105621338,21.485482041620127,1000.0,2.148548204162013,falcon_h1,mlp,
94,0.8703703703703703,4096,32,88.75417709350586,90.89082290649414,19.848166449045888,1000.0,1.9848166449045888,falcon_h1,mlp,
94,0.8703703703703703,4096,64,180.02381134033203,182.59670211791993,18.732079889281277,1000.0,1.8732079889281277,falcon_h1,mlp,
94,0.8703703703703703,8192,1,5.7630720138549805,5.961728096008301,43.667377293740095,1000.0,4.36673772937401,falcon_h1,mlp,
94,0.8703703703703703,8192,4,22.255615234375,22.764543533325195,24.876783776566217,1000.0,2.487678377656622,falcon_h1,mlp,
94,0.8703703703703703,8192,16,89.61228942871094,91.1903002166748,19.658103718033093,1000.0,1.9658103718033095,falcon_h1,mlp,
94,0.8703703703703703,8192,32,179.65106964111328,182.17898315429687,18.770945381714917,1000.0,1.8770945381714916,falcon_h1,mlp,
94,0.8703703703703703,8192,64,362.38490295410156,367.47742126464846,18.1945931915246,1000.0,1.81945931915246,falcon_h1,mlp,
94,0.8703703703703703,16384,1,11.325440406799316,11.451402416229248,31.108859642092245,1000.0,3.1108859642092246,falcon_h1,mlp,
94,0.8703703703703703,16384,4,44.9986572265625,45.35104331970215,21.251774407070524,1000.0,2.1251774407070525,falcon_h1,mlp,
94,0.8703703703703703,16384,16,179.9884796142578,183.24906524658203,18.73575699526532,1000.0,1.873575699526532,falcon_h1,mlp,
94,0.8703703703703703,16384,32,362.54054260253906,368.7448791503906,18.186782202807414,1000.0,1.8186782202807414,falcon_h1,mlp,
94,0.8703703703703703,16384,64,727.0318298339844,738.9996221923828,17.93029726769557,1000.0,1.7930297267695567,falcon_h1,mlp,
108,1.0,512,1,0.41471999883651733,0.4168294543027877,379.25926032325805,1000.0,37.925926032325805,falcon_h1,mlp,
108,1.0,512,4,1.3608959913253784,1.3670502781867981,129.4446960846999,1000.0,12.94446960846999,falcon_h1,mlp,
108,1.0,512,16,5.283840179443359,5.471231937408447,47.62790535926308,1000.0,4.7627905359263085,falcon_h1,mlp,
108,1.0,512,32,10.286080360412598,10.528767585754395,34.25226360820184,1000.0,3.4252263608201834,falcon_h1,mlp,
108,1.0,512,64,20.45030403137207,20.54964136123657,27.072855599147495,1000.0,2.7072855599147494,falcon_h1,mlp,
