sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,n_blocks,waves,analytical
81,0.75,4096,16,9.627266740440426,9.70302336839805,266.41838558210065,2000,13.320919279105034,zamba2,ssm,28672,354,True
81,0.75,4096,32,20.112725575764973,20.241121864318846,255.53082688733792,2000,12.776541344366896,zamba2,ssm,57344,708,True
81,0.75,4096,64,40.59204228719075,40.70480428059896,253.2230782068894,2000,12.661153910344469,zamba2,ssm,114688,1416,True
81,0.75,8192,1,1.1140517276876112,1.1235388587502873,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,45,True
81,0.75,8192,4,4.662025586106723,4.7301638162225705,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,177,True
81,0.75,8192,16,20.15778096516927,20.302588678995768,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,708,True
81,0.75,8192,32,40.48008600870768,40.69000554402669,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,1416,True
94,0.8703703703703703,512,1,0.5212159752845764,0.5366066932678223,28.88930637971867,2000,1.4444653189859336,zamba2,ssm,224,3,True
94,0.8703703703703703,512,4,0.5836800071928236,0.5996430185106066,114.652349951635,2000,5.73261749758175,zamba2,ssm,896,10,True
94,0.8703703703703703,512,16,0.9807811922886792,0.9854912586071912,281.7540747971727,2000,14.087703739858634,zamba2,ssm,3584,39,True
94,0.8703703703703703,512,32,1.9382485596101675,1.9453213967494112,285.68832139063034,2000,14.284416069531517,zamba2,ssm,7168,77,True
94,0.8703703703703703,512,64,4.0463784386340835,4.07944445403895,273.9611745778268,2000,13.698058728891342,zamba2,ssm,14336,153,True
94,0.8703703703703703,1024,1,0.5171200037002563,0.5304319858551025,58.23496245458638,2000,2.9117481227293194,zamba2,ssm,448,5,True
94,0.8703703703703703,1024,4,0.609581189997056,0.6228811039644129,232.47560007857345,2000,11.623780003928672,zamba2,ssm,1792,20,True
94,0.8703703703703703,1024,16,1.9205960248833271,1.9276688620225708,288.31413283096543,2000,14.41570664154827,zamba2,ssm,7168,77,True
94,0.8703703703703703,1024,32,4.009860901007975,4.064059853284879,276.4561208484628,2000,13.822806042423139,zamba2,ssm,14336,153,True
94,0.8703703703703703,1024,64,8.391376007768445,8.454397997461763,264.21178178215666,2000,13.210589089107833,zamba2,ssm,28672,306,True
94,0.8703703703703703,2048,1,0.5677511294682821,0.5894030067655776,117.8690467901271,2000,5.8934523395063545,zamba2,ssm,896,10,True
94,0.8703703703703703,2048,4,0.9713844832252053,0.9760945495437173,284.47962900772256,2000,14.223981450386129,zamba2,ssm,3584,39,True
94,0.8703703703703703,2048,16,3.986301022364681,4.099387617039501,278.09003475030903,2000,13.904501737515451,zamba2,ssm,14336,153,True
94,0.8703703703703703,2048,32,8.34366766492227,8.390798656348895,265.72252103681984,2000,13.286126051840991,zamba2,ssm,28672,306,True
94,0.8703703703703703,2048,64,17.38780337403723,17.42681662638533,255.0806179601838,2000,12.754030898009189,zamba2,ssm,57344,611,True
94,0.8703703703703703,4096,1,0.6119906201082118,0.6288926313905154,231.56033488898723,2000,11.57801674444936,zamba2,ssm,1792,20,True
94,0.8703703703703703,4096,4,1.9217728696652312,1.9276688620225708,288.13757659576873,2000,14.406878829788436,zamba2,ssm,7168,77,True
94,0.8703703703703703,4096,16,8.321874640041724,8.38735918285255,266.41838558210065,2000,13.320919279105034,zamba2,ssm,28672,306,True
94,0.8703703703703703,4096,32,17.35716854066723,17.467973812286463,255.53082688733792,2000,12.776541344366896,zamba2,ssm,57344,611,True
94,0.8703703703703703,4096,64,35.002036463742876,35.099269792804606,253.2230782068894,2000,12.661153910344469,zamba2,ssm,114688,1221,True
94,0.8703703703703703,8192,1,0.9655114973292631,0.9737336775835822,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,39,True
94,0.8703703703703703,8192,4,4.0298865235837775,4.088785671650019,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,153,True
94,0.8703703703703703,8192,16,17.396051087172918,17.521019326082506,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,611,True
94,0.8703703703703703,8192,32,34.905497893101746,35.086509017836576,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,1221,True
108,1.0,512,1,0.5212159752845764,0.5366066932678223,28.88930637971867,2000,1.4444653189859336,zamba2,ssm,224,3,True
108,1.0,512,4,0.5253120064735413,0.5396787166595459,114.652349951635,2000,5.73261749758175,zamba2,ssm,896,9,True
108,1.0,512,16,0.8550400137901306,0.8591462254524231,281.7540747971727,2000,14.087703739858634,zamba2,ssm,3584,34,True
108,1.0,512,32,1.686527967453003,1.6926822543144227,285.68832139063034,2000,14.284416069531517,zamba2,ssm,7168,67,True
108,1.0,512,64,3.5174400806427,3.546183741092682,273.9611745778268,2000,13.698058728891342,zamba2,ssm,14336,133,True
108,1.0,1024,1,0.5171200037002563,0.5304319858551025,58.23496245458638,2000,2.9117481227293194,zamba2,ssm,448,5,True
