"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=n_blocks_per_call,waves,bw_util_pct; metadata=model,config_status,layer_type,batch,seq,chunk_granularity,tokens_per_call,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,seq__metadata,chunk_granularity__metadata,tokens_per_call__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,n_blocks_per_call__derived,waves__derived,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
zamba2_1.2b,verified,attn,2,2048,256,256,4096,81,ok,30,256,3.1605,0.3241,0.00138,530.603,26.023
zamba2_1.2b,verified,attn,2,2048,512,512,0,81,ok,30,512,6.321,0.08653,0.00278,872.521,42.792
zamba2_1.2b,verified,attn,2,2048,512,512,4096,81,ok,30,512,6.321,0.65331,0.00125,321.003,15.743
zamba2_1.2b,verified,attn,4,2048,256,256,0,81,ok,30,512,6.321,0.06451,0.00183,1170.286,57.395
zamba2_1.2b,verified,attn,4,2048,256,256,4096,81,ok,30,512,6.321,0.6144,0.00322,559.787,27.454
zamba2_1.2b,verified,attn,4,2048,512,512,0,81,ok,30,1024,12.642,0.1239,0.00236,1218.645,59.767
zamba2_1.2b,verified,attn,4,2048,512,512,4096,81,ok,30,1024,12.642,1.11309,0.00268,376.817,18.48
zamba2_1.2b,verified,attn,8,2048,256,256,0,81,ok,30,1024,12.642,0.09165,0.00175,1647.553,80.802
zamba2_1.2b,verified,attn,8,2048,256,256,4096,81,ok,30,1024,12.642,1.05267,0.0012,653.447,32.047
zamba2_1.2b,verified,attn,8,2048,512,512,0,81,ok,30,2048,25.284,0.20326,0.00189,1485.703,72.864
zamba2_1.2b,verified,attn,8,2048,512,512,4096,81,ok,30,2048,25.284,2.02342,0.00114,414.575,20.332
zamba2_1.2b,verified,attn,16,2048,256,256,0,81,ok,30,2048,25.284,0.14643,0.00117,2062.322,101.144
zamba2_1.2b,verified,attn,16,2048,256,256,4096,81,ok,30,2048,25.284,1.95584,0.01495,703.397,34.497
zamba2_1.2b,verified,attn,16,2048,512,512,0,81,ok,30,4096,50.5679,0.36762,0.0029,1642.964,80.577
zamba2_1.2b,verified,attn,16,2048,512,512,4096,81,ok,30,4096,50.5679,3.9639,0.0218,423.25,20.758
zamba2_1.2b,verified,attn,32,2048,256,256,0,81,ok,30,4096,50.5679,0.25702,0.00142,2349.897,115.247
zamba2_1.2b,verified,attn,32,2048,256,256,4096,81,ok,30,4096,50.5679,3.7673,0.01004,730.355,35.819
zamba2_1.2b,verified,attn,32,2048,512,512,0,81,ok,30,8192,101.1358,0.69939,0.00165,1727.157,84.706
zamba2_1.2b,verified,attn,32,2048,512,512,4096,81,ok,30,8192,101.1358,7.7824,0.04718,431.158,21.146
zamba2_1.2b,verified,attn,64,2048,256,256,0,81,ok,30,8192,101.1358,0.48026,0.00117,2515.241,123.357
zamba2_1.2b,verified,attn,64,2048,256,256,4096,81,ok,30,8192,101.1358,7.48749,0.05726,734.95,36.045
zamba2_1.2b,verified,attn,64,2048,512,512,0,81,ok,30,16384,202.2716,1.35373,0.00805,1784.641,87.525
zamba2_1.2b,verified,attn,64,2048,512,512,4096,81,ok,30,16384,202.2716,15.60576,0.01734,430.026,21.09
zamba2_1.2b,verified,attn,128,2048,256,256,0,81,ok,30,16384,202.2716,0.92518,0.00164,2611.285,128.067
zamba2_1.2b,verified,attn,128,2048,256,256,4096,81,ok,30,16384,202.2716,15.01952,0.07597,732.77,35.938
zamba2_1.2b,verified,attn,128,2048,512,512,0,81,ok,30,32768,404.5432,2.64499,0.02258,1826.787,89.592
zamba2_1.2b,verified,attn,128,2048,512,512,4096,81,ok,30,32768,404.5432,31.15264,0.0899,430.839,21.13
zamba2_1.2b,verified,attn,256,2048,256,256,0,81,ok,30,32768,404.5432,1.81453,0.0023,2662.862,130.596
zamba2_1.2b,verified,attn,256,2048,256,256,4096,81,ok,30,32768,404.5432,29.86547,0.30005,737.029,36.147
zamba2_1.2b,verified,attn,256,2048,512,512,0,81,ok,30,65536,809.0864,5.25978,0.01677,1837.279,90.107
zamba2_1.2b,verified,attn,256,2048,512,512,4096,81,ok,30,65536,809.0864,62.2505,0.16536,431.218,21.149
zamba2_1.2b,verified,attn,512,2048,256,256,0,81,ok,30,65536,809.0864,3.62189,0.00212,2668.132,130.855
zamba2_1.2b,verified,attn,512,2048,256,256,4096,81,ok,30,65536,809.0864,59.84461,0.56191,735.629,36.078
zamba2_1.2b,verified,attn,512,2048,512,512,0,81,ok,30,131072,1618.1728,10.49856,0.02915,1840.953,90.287
zamba2_1.2b,verified,attn,512,2048,512,512,4096,81,ok,30,131072,1618.1728,124.37606,0.02207,431.651,21.17
zamba2_1.2b,verified,ssm,1,2048,256,256,0,94,ok,30,64,0.6809,0.51046,0.00869,8.538,0.419
zamba2_1.2b,verified,ssm,1,2048,512,512,0,94,ok,30,128,1.3617,0.51046,0.00732,17.076,0.837
zamba2_1.2b,verified,ssm,2,2048,256,256,0,94,ok,30,128,1.3617,0.5161,0.00744,16.89,0.828
zamba2_1.2b,verified,ssm,2,2048,512,512,0,94,ok,30,256,2.7234,0.54426,0.00673,32.031,1.571
zamba2_1.2b,verified,ssm,4,2048,256,256,0,94,ok,30,256,2.7234,0.54374,0.00611,32.061,1.572
zamba2_1.2b,verified,ssm,4,2048,512,512,0,94,ok,30,512,5.4468,0.60518,0.00559,57.611,2.825
zamba2_1.2b,verified,ssm,8,2048,256,256,0,94,ok,30,512,5.4468,0.59853,0.00568,58.252,2.857
zamba2_1.2b,verified,ssm,8,2048,512,512,0,94,ok,30,1024,10.8936,0.71322,0.00627,97.769,4.795
zamba2_1.2b,verified,ssm,16,2048,256,256,0,94,ok,30,1024,10.8936,0.71885,0.00635,97.003,4.757
zamba2_1.2b,verified,ssm,16,2048,512,512,0,94,ok,30,2048,21.7872,0.94413,0.00724,147.714,7.244
zamba2_1.2b,verified,ssm,32,2048,256,256,0,94,ok,30,2048,21.7872,0.94618,0.00472,147.394,7.229
zamba2_1.2b,verified,ssm,32,2048,512,512,0,94,ok,30,4096,43.5745,1.56979,0.00324,177.681,8.714
zamba2_1.2b,verified,ssm,64,2048,256,256,0,94,ok,30,4096,43.5745,1.6128,0.06124,172.942,8.482
zamba2_1.2b,verified,ssm,64,2048,512,512,0,94,ok,30,8192,87.1489,3.07456,0.00539,181.438,8.898
zamba2_1.2b,verified,ssm,128,2048,256,256,0,94,ok,30,8192,87.1489,3.16211,0.00507,176.415,8.652
zamba2_1.2b,verified,ssm,128,2048,512,512,0,94,ok,30,16384,174.2979,6.19213,0.00839,180.178,8.837
zamba2_1.2b,verified,ssm,256,2048,256,256,0,94,ok,30,16384,174.2979,6.36672,0.02616,175.237,8.594
zamba2_1.2b,verified,ssm,256,2048,512,512,0,94,ok,30,32768,348.5957,12.26598,0.01399,181.915,8.922
zamba2_1.2b,verified,ssm,512,2048,256,256,0,94,ok,30,32768,348.5957,12.62694,0.05941,176.715,8.667
zamba2_1.2b,verified,ssm,512,2048,512,512,0,94,ok,30,65536,697.1915,24.49306,0.03486,182.204,8.936
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,94,ok,30,64,0.6809,0.58982,0.00845,106.945,5.245
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,94,ok,30,128,1.3617,0.61491,0.00769,123.311,6.048
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,94,ok,30,128,1.3617,0.61133,0.00645,124.034,6.083
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,94,ok,30,256,2.7234,0.69888,0.00566,144.973,7.11
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,94,ok,30,256,2.7234,0.69939,0.00622,144.867,7.105
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,94,ok,30,512,5.4468,0.8489,0.00774,179.417,8.799
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,94,ok,30,512,5.4468,0.84582,0.00561,180.068,8.831
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,94,ok,30,1024,10.8936,1.27386,0.02537,199.614,9.79
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,94,ok,30,1024,10.8936,1.28512,0.0015,197.865,9.704
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,94,ok,30,2048,21.7872,2.51341,0.01188,182.313,8.941
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,94,ok,30,2048,21.7872,2.57485,0.00208,177.963,8.728
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,94,ok,30,4096,43.5745,4.97459,0.00332,174.11,8.539
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,94,ok,30,4096,43.5745,5.02118,0.00256,172.494,8.46
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,94,ok,30,8192,87.1489,10.21184,0.04549,164.703,8.078
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,94,ok,30,8192,87.1489,10.22362,0.05181,164.513,8.068
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,94,ok,30,16384,174.2979,20.49946,0.17717,161.638,7.927
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,94,ok,30,16384,174.2979,20.49536,0.24255,161.671,7.929
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,94,ok,30,32768,348.5957,40.96563,0.17679,160.541,7.874
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,94,ok,30,32768,348.5957,41.23802,0.19627,159.481,7.822
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,94,ok,30,65536,697.1915,82.04134,0.10815,159.712,7.833
zamba2_1.2b,verified,attn,1,2048,256,256,0,94,ok,30,128,1.3617,0.03891,0.00148,485.053,23.789
zamba2_1.2b,verified,attn,1,2048,256,256,4096,94,ok,30,128,1.3617,0.18022,0.00257,477.091,23.398
zamba2_1.2b,verified,attn,1,2048,512,512,0,94,ok,30,256,2.7234,0.05734,0.00086,658.286,32.285
zamba2_1.2b,verified,attn,1,2048,512,512,4096,94,ok,30,256,2.7234,0.34304,0.00198,305.672,14.991
zamba2_1.2b,verified,attn,2,2048,256,256,0,94,ok,30,256,2.7234,0.0471,0.00153,801.391,39.303
zamba2_1.2b,verified,attn,2,2048,256,256,4096,94,ok,30,256,2.7234,0.32461,0.00107,529.767,25.982
zamba2_1.2b,verified,attn,2,2048,512,512,0,94,ok,30,512,5.4468,0.08294,0.00242,910.222,44.641
zamba2_1.2b,verified,attn,2,2048,512,512,4096,94,ok,30,512,5.4468,0.51712,0.00127,405.545,19.889
zamba2_1.2b,verified,attn,4,2048,256,256,0,94,ok,30,512,5.4468,0.05734,0.00068,1316.571,64.569
zamba2_1.2b,verified,attn,4,2048,256,256,4096,94,ok,30,512,5.4468,0.4905,0.00109,701.194,34.389
zamba2_1.2b,verified,attn,4,2048,512,512,0,94,ok,30,1024,10.8936,0.11827,0.00239,1276.675,62.613
zamba2_1.2b,verified,attn,4,2048,512,512,4096,94,ok,30,1024,10.8936,0.95949,0.00098,437.14,21.439
zamba2_1.2b,verified,attn,8,2048,256,256,0,94,ok,30,1024,10.8936,0.08704,0.00165,1734.776,85.08
zamba2_1.2b,verified,attn,8,2048,256,256,4096,94,ok,30,1024,10.8936,0.91341,0.00688,753.076,36.934
zamba2_1.2b,verified,attn,8,2048,512,512,0,94,ok,30,2048,21.7872,0.18995,0.0021,1589.822,77.971
zamba2_1.2b,verified,attn,8,2048,512,512,4096,94,ok,30,2048,21.7872,1.77869,0.0088,471.618,23.13
zamba2_1.2b,verified,attn,16,2048,256,256,0,94,ok,30,2048,21.7872,0.13926,0.00124,2168.471,106.35
zamba2_1.2b,verified,attn,16,2048,256,256,4096,94,ok,30,2048,21.7872,1.72134,0.01966,799.22,39.197
zamba2_1.2b,verified,attn,16,2048,512,512,0,94,ok,30,4096,43.5745,0.34406,0.00227,1755.429,86.093
zamba2_1.2b,verified,attn,16,2048,512,512,4096,94,ok,30,4096,43.5745,3.56198,0.00997,471.008,23.1
zamba2_1.2b,verified,attn,32,2048,256,256,0,94,ok,30,4096,43.5745,0.23962,0.00186,2520.615,123.62
zamba2_1.2b,verified,attn,32,2048,256,256,4096,94,ok,30,4096,43.5745,3.39046,0.01835,811.53,39.8
zamba2_1.2b,verified,attn,32,2048,512,512,0,94,ok,30,8192,87.1489,0.64154,0.00251,1882.918,92.345
zamba2_1.2b,verified,attn,32,2048,512,512,4096,94,ok,30,8192,87.1489,7.11475,0.00454,471.618,23.13
zamba2_1.2b,verified,attn,64,2048,256,256,0,94,ok,30,8192,87.1489,0.44339,0.00229,2724.36,133.613
zamba2_1.2b,verified,attn,64,2048,256,256,4096,94,ok,30,8192,87.1489,6.90176,0.05139,797.322,39.104
zamba2_1.2b,verified,attn,64,2048,512,512,0,94,ok,30,16384,174.2979,1.23187,0.00652,1961.177,96.183
zamba2_1.2b,verified,attn,64,2048,512,512,4096,94,ok,30,16384,174.2979,14.16499,0.0022,473.766,23.235
zamba2_1.2b,verified,attn,128,2048,256,256,0,94,ok,30,16384,174.2979,0.84582,0.00133,2856.291,140.083
zamba2_1.2b,verified,attn,128,2048,256,256,4096,94,ok,30,16384,174.2979,13.7216,0.04937,802.082,39.337
zamba2_1.2b,verified,attn,128,2048,512,512,0,94,ok,30,32768,348.5957,2.41715,0.01702,1998.98,98.037
zamba2_1.2b,verified,attn,128,2048,512,512,4096,94,ok,30,32768,348.5957,28.13133,0.13317,477.111,23.399
zamba2_1.2b,verified,attn,256,2048,256,256,0,94,ok,30,32768,348.5957,1.65581,0.00185,2918.115,143.115
zamba2_1.2b,verified,attn,256,2048,256,256,4096,94,ok,30,32768,348.5957,27.26093,0.21303,807.445,39.6
zamba2_1.2b,verified,attn,256,2048,512,512,0,94,ok,30,65536,697.1915,4.76058,0.02377,2029.939,99.556
zamba2_1.2b,verified,attn,256,2048,512,512,4096,94,ok,30,65536,697.1915,56.18432,0.36781,477.776,23.432
zamba2_1.2b,verified,attn,512,2048,256,256,0,94,ok,30,65536,697.1915,3.30342,0.00167,2925.352,143.47
zamba2_1.2b,verified,attn,512,2048,256,256,4096,94,ok,30,65536,697.1915,54.35648,0.88672,809.902,39.721
zamba2_1.2b,verified,attn,512,2048,512,512,0,94,ok,30,131072,1394.383,9.48736,0.00256,2037.169,99.91
zamba2_1.2b,verified,attn,512,2048,512,512,4096,94,ok,30,131072,1394.383,112.25497,0.61602,478.26,23.456
zamba2_1.2b,verified,ssm,1,2048,256,256,0,108,ok,30,64,0.5926,0.50074,0.00739,8.704,0.427
zamba2_1.2b,verified,ssm,1,2048,512,512,0,108,ok,30,128,1.1852,0.5161,0.00654,16.89,0.828
zamba2_1.2b,verified,ssm,2,2048,256,256,0,108,ok,30,128,1.1852,0.50995,0.00666,17.093,0.838
zamba2_1.2b,verified,ssm,2,2048,512,512,0,108,ok,30,256,2.3704,0.53606,0.00618,32.52,1.595
zamba2_1.2b,verified,ssm,4,2048,256,256,0,108,ok,30,256,2.3704,0.53402,0.00647,32.645,1.601
zamba2_1.2b,verified,ssm,4,2048,512,512,0,108,ok,30,512,4.7407,0.58982,0.00599,59.112,2.899
zamba2_1.2b,verified,ssm,8,2048,256,256,0,108,ok,30,512,4.7407,0.58419,0.0062,59.682,2.927
zamba2_1.2b,verified,ssm,8,2048,512,512,0,108,ok,30,1024,9.4815,0.6871,0.0058,101.485,4.977
zamba2_1.2b,verified,ssm,16,2048,256,256,0,108,ok,30,1024,9.4815,0.68608,0.00547,101.636,4.985
zamba2_1.2b,verified,ssm,16,2048,512,512,0,108,ok,30,2048,18.963,0.89088,0.00572,156.543,7.677
zamba2_1.2b,verified,ssm,32,2048,256,256,0,108,ok,30,2048,18.963,0.8873,0.30229,157.175,7.708
zamba2_1.2b,verified,ssm,32,2048,512,512,0,108,ok,30,4096,37.9259,1.42643,0.00441,195.538,9.59
zamba2_1.2b,verified,ssm,64,2048,256,256,0,108,ok,30,4096,37.9259,1.46893,0.00423,189.881,9.312
zamba2_1.2b,verified,ssm,64,2048,512,512,0,108,ok,30,8192,75.8519,2.81139,0.0067,198.422,9.731
zamba2_1.2b,verified,ssm,128,2048,256,256,0,108,ok,30,8192,75.8519,2.89024,0.00578,193.009,9.466
zamba2_1.2b,verified,ssm,128,2048,512,512,0,108,ok,30,16384,151.7037,5.83629,0.02399,191.164,9.375
zamba2_1.2b,verified,ssm,256,2048,256,256,0,108,ok,30,16384,151.7037,5.96275,0.01948,187.109,9.177
zamba2_1.2b,verified,ssm,256,2048,512,512,0,108,ok,30,32768,303.4074,11.52,0.01176,193.695,9.5
zamba2_1.2b,verified,ssm,512,2048,256,256,0,108,ok,30,32768,303.4074,11.7719,0.06326,189.55,9.296
zamba2_1.2b,verified,ssm,512,2048,512,512,0,108,ok,30,65536,606.8148,23.07789,0.09946,193.377,9.484
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,108,ok,30,64,0.5926,0.58317,0.00637,108.166,5.305
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,108,ok,30,128,1.1852,0.61645,0.00592,123.004,6.033
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,108,ok,30,128,1.1852,0.61184,0.00643,123.93,6.078
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,108,ok,30,256,2.3704,0.66355,0.0048,152.692,7.489
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,108,ok,30,256,2.3704,0.66253,0.00549,152.928,7.5
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,108,ok,30,512,4.7407,0.83661,0.0053,182.052,8.928
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,108,ok,30,512,4.7407,0.83046,0.00533,183.399,8.995
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,108,ok,30,1024,9.4815,1.21037,0.00771,210.085,10.303
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,108,ok,30,1024,9.4815,1.23034,0.00182,206.675,10.136
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,108,ok,30,2048,18.963,2.31117,0.02226,198.267,9.724
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,108,ok,30,2048,18.963,2.33472,0.00198,196.267,9.626
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,108,ok,30,4096,37.9259,4.56038,0.00651,189.924,9.315
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,108,ok,30,4096,37.9259,4.59264,0.00318,188.59,9.249
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,108,ok,30,8192,75.8519,9.38189,0.06674,179.273,8.792
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,108,ok,30,8192,75.8519,9.34093,0.05031,180.059,8.831
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,108,ok,30,16384,151.7037,18.81651,0.15434,176.095,8.636
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,108,ok,30,16384,151.7037,18.89331,0.1263,175.38,8.601
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,108,ok,30,32768,303.4074,37.696,0.1938,174.466,8.556
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,108,ok,30,32768,303.4074,37.79021,0.20175,174.031,8.535
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,108,ok,30,65536,606.8148,75.40224,0.2359,173.775,8.523
zamba2_1.2b,verified,attn,1,2048,256,256,0,108,ok,30,128,1.1852,0.03891,0.00075,485.053,23.789
zamba2_1.2b,verified,attn,1,2048,256,256,4096,108,ok,30,128,1.1852,0.1623,0.00202,529.767,25.982
zamba2_1.2b,verified,attn,1,2048,512,512,0,108,ok,30,256,2.3704,0.06451,0.00229,585.143,28.698
zamba2_1.2b,verified,attn,1,2048,512,512,4096,108,ok,30,256,2.3704,0.34509,0.00364,303.858,14.902
zamba2_1.2b,verified,attn,2,2048,256,256,0,108,ok,30,256,2.3704,0.04608,0.0015,819.2,40.177
zamba2_1.2b,verified,attn,2,2048,256,256,4096,108,ok,30,256,2.3704,0.32666,0.00194,526.445,25.819
zamba2_1.2b,verified,attn,2,2048,512,512,0,108,ok,30,512,4.7407,0.0727,0.00063,1038.423,50.928
zamba2_1.2b,verified,attn,2,2048,512,512,4096,108,ok,30,512,4.7407,0.51507,0.00139,407.157,19.968
zamba2_1.2b,verified,attn,4,2048,256,256,0,108,ok,30,512,4.7407,0.05734,0.00149,1316.571,64.569
zamba2_1.2b,verified,attn,4,2048,256,256,4096,108,ok,30,512,4.7407,0.48947,0.00149,702.661,34.461
zamba2_1.2b,verified,attn,4,2048,512,512,0,108,ok,30,1024,9.4815,0.10854,0.00222,1391.094,68.224
zamba2_1.2b,verified,attn,4,2048,512,512,4096,108,ok,30,1024,9.4815,0.83507,0.00807,502.269,24.633
zamba2_1.2b,verified,attn,8,2048,256,256,0,108,ok,30,1024,9.4815,0.08499,0.00186,1776.578,87.13
zamba2_1.2b,verified,attn,8,2048,256,256,4096,108,ok,30,1024,9.4815,0.81408,0.00767,844.961,41.44
zamba2_1.2b,verified,attn,8,2048,512,512,0,108,ok,30,2048,18.963,0.17766,0.00217,1699.781,83.363
zamba2_1.2b,verified,attn,8,2048,512,512,4096,108,ok,30,2048,18.963,1.67629,0.00119,500.428,24.543
zamba2_1.2b,verified,attn,16,2048,256,256,0,108,ok,30,2048,18.963,0.13107,0.00204,2304.0,112.997
zamba2_1.2b,verified,attn,16,2048,256,256,4096,108,ok,30,2048,18.963,1.60614,0.03628,856.543,42.008
zamba2_1.2b,verified,attn,16,2048,512,512,0,108,ok,30,4096,37.9259,0.32154,0.00256,1878.42,92.125
zamba2_1.2b,verified,attn,16,2048,512,512,4096,108,ok,30,4096,37.9259,3.21024,0.0154,522.616,25.631
zamba2_1.2b,verified,attn,32,2048,256,256,0,108,ok,30,4096,37.9259,0.22733,0.0019,2656.865,130.302
zamba2_1.2b,verified,attn,32,2048,256,256,4096,108,ok,30,4096,37.9259,3.16211,0.04219,870.135,42.675
zamba2_1.2b,verified,attn,32,2048,512,512,0,108,ok,30,8192,75.8519,0.59494,0.00452,2030.375,99.577
zamba2_1.2b,verified,attn,32,2048,512,512,4096,108,ok,30,8192,75.8519,6.39795,0.0174,524.456,25.721
zamba2_1.2b,verified,attn,64,2048,256,256,0,108,ok,30,8192,75.8519,0.41574,0.00212,2905.537,142.498
zamba2_1.2b,verified,attn,64,2048,256,256,4096,108,ok,30,8192,75.8519,6.31142,0.04222,871.899,42.761
zamba2_1.2b,verified,attn,64,2048,512,512,0,108,ok,30,16384,151.7037,1.13203,0.00623,2134.144,104.666
zamba2_1.2b,verified,attn,64,2048,512,512,4096,108,ok,30,16384,151.7037,12.70938,0.07749,528.026,25.896
zamba2_1.2b,verified,attn,128,2048,256,256,0,108,ok,30,16384,151.7037,0.79309,0.00249,3046.218,149.398
zamba2_1.2b,verified,attn,128,2048,256,256,4096,108,ok,30,16384,151.7037,12.5143,0.12421,879.462,43.132
zamba2_1.2b,verified,attn,128,2048,512,512,0,108,ok,30,32768,303.4074,2.19648,0.00611,2199.81,107.887
zamba2_1.2b,verified,attn,128,2048,512,512,4096,108,ok,30,32768,303.4074,25.61024,0.40627,524.078,25.703
zamba2_1.2b,verified,attn,256,2048,256,256,0,108,ok,30,32768,303.4074,1.55085,0.01582,3115.61,152.801
zamba2_1.2b,verified,attn,256,2048,256,256,4096,108,ok,30,32768,303.4074,24.88013,0.49271,884.71,43.389
zamba2_1.2b,verified,attn,256,2048,512,512,0,108,ok,30,65536,606.8148,4.37197,0.0178,2210.372,108.405
zamba2_1.2b,verified,attn,256,2048,512,512,4096,108,ok,30,65536,606.8148,51.19693,0.67369,524.319,25.715
zamba2_1.2b,verified,attn,512,2048,256,256,0,108,ok,30,65536,606.8148,3.08019,0.00394,3137.362,153.868
zamba2_1.2b,verified,attn,512,2048,256,256,4096,108,ok,30,65536,606.8148,49.67219,0.67633,886.279,43.466
zamba2_1.2b,verified,attn,512,2048,512,512,0,108,ok,30,131072,1213.6296,8.70707,0.04517,2219.73,108.864
zamba2_1.2b,verified,attn,512,2048,512,512,4096,108,ok,30,131072,1213.6296,102.31501,0.66495,524.724,25.734
