# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
falcon_h1,decode_attn,kernel,54,8,512,0.1257600039243698,4194304,,33.351652903274335,1.6675826451637166,sdpa,ok
falcon_h1,decode_attn,kernel,54,8,2048,0.4228000044822693,16777216,,39.68121055377987,1.9840605276889935,sdpa,ok
falcon_h1,decode_attn,kernel,54,8,8192,1.5658080577850342,67108864,,42.8589338689003,2.142946693445015,sdpa,ok
falcon_h1,decode_attn,kernel,54,8,32768,6.44323205947876,268435456,,41.66161540078315,2.0830807700391576,sdpa,ok
falcon_h1,decode_attn,kernel,54,16,512,0.2606239914894104,8388608,,32.186630064488305,1.6093315032244153,sdpa,ok
falcon_h1,decode_attn,kernel,54,16,2048,0.9429119825363159,33554432,,35.585964142424785,1.7792982071212393,sdpa,ok
falcon_h1,decode_attn,kernel,54,16,8192,3.667840003967285,134217728,,36.5931250694754,1.8296562534737701,sdpa,ok
falcon_h1,decode_attn,kernel,54,16,32768,15.179471969604492,536870912,,35.36822052012317,1.7684110260061583,sdpa,ok
falcon_h1,decode_attn,kernel,54,32,512,0.508463978767395,16777216,,32.99587915877716,1.6497939579388579,sdpa,ok
falcon_h1,decode_attn,kernel,54,32,2048,1.8658080101013184,67108864,,35.96772210038685,1.7983861050193426,sdpa,ok
falcon_h1,decode_attn,kernel,54,32,8192,7.293407917022705,268435456,,36.80521630683452,1.840260815341726,sdpa,ok
falcon_h1,decode_attn,kernel,54,32,32768,30.24932861328125,1073741824,,35.49638531575751,1.7748192657878754,sdpa,ok
falcon_h1,decode_attn,kernel,68,1,512,0.060127999633550644,524288,,8.71953171892075,0.4359765859460375,sdpa,ok
falcon_h1,decode_attn,kernel,68,1,2048,0.06718400120735168,2097152,,31.215050641707197,1.56075253208536,sdpa,ok
falcon_h1,decode_attn,kernel,68,1,8192,0.19271999597549438,8388608,,43.52743968024298,2.176371984012149,sdpa,ok
falcon_h1,decode_attn,kernel,68,1,32768,0.7117599844932556,33554432,,47.14290312890996,2.357145156445498,sdpa,ok
falcon_h1,decode_attn,kernel,68,4,512,0.05984000116586685,2097152,,35.04598862200942,1.7522994311004707,sdpa,ok
falcon_h1,decode_attn,kernel,68,4,2048,0.19431999325752258,8388608,,43.16904225538438,2.1584521127692193,sdpa,ok
falcon_h1,decode_attn,kernel,68,4,8192,0.677727997303009,33554432,,49.51017537054467,2.475508768527234,sdpa,ok
falcon_h1,decode_attn,kernel,68,4,32768,2.6618878841400146,134217728,,50.42200642622565,2.5211003213112826,sdpa,ok
falcon_h1,decode_attn,kernel,68,8,512,0.1074879989027977,4194304,,39.02113764154215,1.9510568820771075,sdpa,ok
falcon_h1,decode_attn,kernel,68,8,2048,0.3651840090751648,16777216,,45.94181449097021,2.2970907245485104,sdpa,ok
falcon_h1,decode_attn,kernel,68,8,8192,1.2741119861602783,67108864,,52.671087572327394,2.6335543786163695,sdpa,ok
