"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=bw_util_pct; metadata=model,config_status,layer_type,batch,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
falcon_h1_1.5b,verified,ssm,512,16384,68,ok,30,6.13325,0.0468,1.119,0.055
falcon_h1_1.5b,verified,attn,1,1024,68,ok,30,0.03994,0.0014,26.718,1.31
falcon_h1_1.5b,verified,attn,1,4096,68,ok,30,0.04813,0.00062,87.532,4.293
falcon_h1_1.5b,verified,attn,1,16384,68,ok,30,0.0896,0.00116,187.451,9.193
falcon_h1_1.5b,verified,attn,2,1024,68,ok,30,0.04403,0.00077,48.465,2.377
falcon_h1_1.5b,verified,attn,2,4096,68,ok,30,0.06042,0.00169,139.458,6.84
falcon_h1_1.5b,verified,attn,2,16384,68,ok,30,0.13619,0.0019,246.647,12.096
falcon_h1_1.5b,verified,attn,4,1024,68,ok,30,0.04915,0.0013,86.833,4.259
falcon_h1_1.5b,verified,attn,4,4096,68,ok,30,0.08704,0.00209,193.6,9.495
falcon_h1_1.5b,verified,attn,4,16384,68,ok,30,0.22938,0.00232,292.893,14.365
falcon_h1_1.5b,verified,attn,8,1024,68,ok,30,0.05939,0.00228,143.724,7.049
falcon_h1_1.5b,verified,attn,8,4096,68,ok,30,0.11827,0.01078,284.952,13.975
falcon_h1_1.5b,verified,attn,8,16384,68,ok,30,0.36454,0.00289,368.584,18.077
falcon_h1_1.5b,verified,attn,16,1024,68,ok,30,0.08294,0.00105,205.827,10.095
falcon_h1_1.5b,verified,attn,16,4096,68,ok,30,0.19712,0.00258,341.943,16.77
falcon_h1_1.5b,verified,attn,16,16384,68,ok,30,0.67686,0.0041,397.023,19.471
falcon_h1_1.5b,verified,attn,32,1024,68,ok,30,0.1792,0.00153,190.537,9.345
falcon_h1_1.5b,verified,attn,32,4096,68,ok,30,0.60211,0.03526,223.891,10.98
falcon_h1_1.5b,verified,attn,32,16384,68,ok,30,2.28762,0.0104,234.944,11.522
falcon_h1_1.5b,verified,attn,64,1024,68,ok,30,0.3328,0.002,205.194,10.063
falcon_h1_1.5b,verified,attn,64,4096,68,ok,30,1.16736,0.01037,230.961,11.327
falcon_h1_1.5b,verified,attn,64,16384,68,ok,30,4.50406,0.00494,238.656,11.705
falcon_h1_1.5b,verified,attn,128,1024,68,ok,30,0.63488,0.00174,215.123,10.55
falcon_h1_1.5b,verified,attn,128,4096,68,ok,30,2.28557,0.01117,235.928,11.571
falcon_h1_1.5b,verified,attn,128,16384,68,ok,30,8.88576,0.02761,241.942,11.866
falcon_h1_1.5b,verified,attn,256,1024,68,ok,30,1.2032,0.01638,227.023,11.134
falcon_h1_1.5b,verified,attn,256,4096,68,ok,30,4.40013,0.02747,245.098,12.02
falcon_h1_1.5b,verified,attn,256,16384,68,ok,30,17.10336,0.04595,251.394,12.329
falcon_h1_1.5b,verified,attn,512,1024,68,ok,30,2.33677,0.00664,233.788,11.466
falcon_h1_1.5b,verified,attn,512,4096,68,ok,30,8.59597,0.05188,250.922,12.306
falcon_h1_1.5b,verified,attn,512,16384,68,ok,30,33.53754,0.06302,256.41,12.575
falcon_h1_1.5b,verified,ssm,1,1024,81,ok,30,0.52378,0.03794,0.026,0.001
falcon_h1_1.5b,verified,ssm,1,4096,81,ok,30,0.52224,0.01053,0.026,0.001
falcon_h1_1.5b,verified,ssm,1,16384,81,ok,30,0.52122,0.01184,0.026,0.001
falcon_h1_1.5b,verified,ssm,2,1024,81,ok,30,0.52019,0.00783,0.052,0.003
falcon_h1_1.5b,verified,ssm,2,4096,81,ok,30,0.51661,0.0081,0.052,0.003
falcon_h1_1.5b,verified,ssm,2,16384,81,ok,30,0.51661,0.00692,0.052,0.003
falcon_h1_1.5b,verified,ssm,4,1024,81,ok,30,0.52019,0.00559,0.104,0.005
falcon_h1_1.5b,verified,ssm,4,4096,81,ok,30,0.51866,0.00698,0.104,0.005
falcon_h1_1.5b,verified,ssm,4,16384,81,ok,30,0.52275,0.01508,0.103,0.005
falcon_h1_1.5b,verified,ssm,8,1024,81,ok,30,0.53453,0.00724,0.201,0.01
falcon_h1_1.5b,verified,ssm,8,4096,81,ok,30,0.53248,0.00586,0.202,0.01
falcon_h1_1.5b,verified,ssm,8,16384,81,ok,30,0.53658,0.01328,0.2,0.01
falcon_h1_1.5b,verified,ssm,16,1024,81,ok,30,0.57293,0.00704,0.375,0.018
falcon_h1_1.5b,verified,ssm,16,4096,81,ok,30,0.57037,0.00708,0.377,0.018
falcon_h1_1.5b,verified,ssm,16,16384,81,ok,30,0.5673,0.01055,0.379,0.019
falcon_h1_1.5b,verified,ssm,32,1024,81,ok,30,0.65946,0.01196,0.651,0.032
falcon_h1_1.5b,verified,ssm,32,4096,81,ok,30,0.64358,0.00692,0.667,0.033
falcon_h1_1.5b,verified,ssm,32,16384,81,ok,30,0.65536,0.17959,0.655,0.032
falcon_h1_1.5b,verified,ssm,64,1024,81,ok,30,0.9687,0.00688,0.886,0.043
falcon_h1_1.5b,verified,ssm,64,4096,81,ok,30,0.96973,0.00593,0.885,0.043
falcon_h1_1.5b,verified,ssm,64,16384,81,ok,30,0.97075,0.00728,0.884,0.043
falcon_h1_1.5b,verified,ssm,128,1024,81,ok,30,1.7495,0.02037,0.981,0.048
falcon_h1_1.5b,verified,ssm,128,4096,81,ok,30,1.75002,0.00399,0.981,0.048
falcon_h1_1.5b,verified,ssm,128,16384,81,ok,30,1.74899,0.00695,0.981,0.048
falcon_h1_1.5b,verified,ssm,256,1024,81,ok,30,3.30752,0.01759,1.038,0.051
falcon_h1_1.5b,verified,ssm,256,4096,81,ok,30,3.30803,0.01148,1.038,0.051
falcon_h1_1.5b,verified,ssm,256,16384,81,ok,30,3.31008,0.03004,1.037,0.051
falcon_h1_1.5b,verified,ssm,512,1024,81,ok,30,6.44454,0.03998,1.065,0.052
falcon_h1_1.5b,verified,ssm,512,4096,81,ok,30,6.45581,0.05277,1.063,0.052
falcon_h1_1.5b,verified,ssm,512,16384,81,ok,30,6.44966,0.03813,1.064,0.052
falcon_h1_1.5b,verified,attn,1,1024,81,ok,30,0.03789,0.00131,28.162,1.381
falcon_h1_1.5b,verified,attn,1,4096,81,ok,30,0.04915,0.00208,85.708,4.203
falcon_h1_1.5b,verified,attn,1,16384,81,ok,30,0.09318,0.00641,180.242,8.84
falcon_h1_1.5b,verified,attn,2,1024,81,ok,30,0.04096,0.00185,52.1,2.555
falcon_h1_1.5b,verified,attn,2,4096,81,ok,30,0.06042,0.00182,139.458,6.84
falcon_h1_1.5b,verified,attn,2,16384,81,ok,30,0.13926,0.00502,241.206,11.83
falcon_h1_1.5b,verified,attn,4,1024,81,ok,30,0.04506,0.00188,94.727,4.646
falcon_h1_1.5b,verified,attn,4,4096,81,ok,30,0.07987,0.00361,210.974,10.347
falcon_h1_1.5b,verified,attn,4,16384,81,ok,30,0.24474,0.00782,274.51,13.463
falcon_h1_1.5b,verified,attn,8,1024,81,ok,30,0.05939,0.00161,143.724,7.049
falcon_h1_1.5b,verified,attn,8,4096,81,ok,30,0.14029,0.00682,240.234,11.782
falcon_h1_1.5b,verified,attn,8,16384,81,ok,30,0.39578,0.01508,339.498,16.65
falcon_h1_1.5b,verified,attn,16,1024,81,ok,30,0.08294,0.00099,205.827,10.095
falcon_h1_1.5b,verified,attn,16,4096,81,ok,30,0.2089,0.00253,322.667,15.825
falcon_h1_1.5b,verified,attn,16,16384,81,ok,30,0.7081,0.02387,379.511,18.613
falcon_h1_1.5b,verified,attn,32,1024,81,ok,30,0.1792,0.00142,190.537,9.345
falcon_h1_1.5b,verified,attn,32,4096,81,ok,30,0.60211,0.00194,223.891,10.98
falcon_h1_1.5b,verified,attn,32,16384,81,ok,30,2.28352,0.00911,235.365,11.543
falcon_h1_1.5b,verified,attn,64,1024,81,ok,30,0.29798,0.00135,229.168,11.239
falcon_h1_1.5b,verified,attn,64,4096,81,ok,30,1.03629,0.00313,260.174,12.76
falcon_h1_1.5b,verified,attn,64,16384,81,ok,30,3.98285,0.00821,269.888,13.236
falcon_h1_1.5b,verified,attn,128,1024,81,ok,30,0.52224,0.00147,261.522,12.826
falcon_h1_1.5b,verified,attn,128,4096,81,ok,30,1.86675,0.00145,288.86,14.167
falcon_h1_1.5b,verified,attn,128,16384,81,ok,30,7.49926,0.01952,286.674,14.06
falcon_h1_1.5b,verified,attn,256,1024,81,ok,30,1.00813,0.0145,270.952,13.288
falcon_h1_1.5b,verified,attn,256,4096,81,ok,30,3.69869,0.019,291.579,14.3
falcon_h1_1.5b,verified,attn,256,16384,81,ok,30,14.45376,0.05054,297.479,14.589
falcon_h1_1.5b,verified,attn,512,1024,81,ok,30,1.99373,0.01492,274.013,13.439
falcon_h1_1.5b,verified,attn,512,4096,81,ok,30,7.39277,0.09533,291.761,14.309
falcon_h1_1.5b,verified,attn,512,16384,81,ok,30,28.89882,0.23162,297.568,14.594
falcon_h1_1.5b,verified,ssm,1,1024,94,ok,30,0.5161,0.00999,0.027,0.001
falcon_h1_1.5b,verified,ssm,1,4096,94,ok,30,0.51814,0.00785,0.026,0.001
falcon_h1_1.5b,verified,ssm,1,16384,94,ok,30,0.51968,0.02101,0.026,0.001
falcon_h1_1.5b,verified,ssm,2,1024,94,ok,30,0.51302,0.00772,0.053,0.003
falcon_h1_1.5b,verified,ssm,2,4096,94,ok,30,0.50842,0.00687,0.053,0.003
falcon_h1_1.5b,verified,ssm,2,16384,94,ok,30,0.512,0.00626,0.053,0.003
falcon_h1_1.5b,verified,ssm,4,1024,94,ok,30,0.512,0.00664,0.105,0.005
falcon_h1_1.5b,verified,ssm,4,4096,94,ok,30,0.51302,0.03822,0.105,0.005
falcon_h1_1.5b,verified,ssm,4,16384,94,ok,30,0.51098,0.01007,0.106,0.005
falcon_h1_1.5b,verified,ssm,8,1024,94,ok,30,0.52531,0.00612,0.205,0.01
falcon_h1_1.5b,verified,ssm,8,4096,94,ok,30,0.53043,0.02882,0.203,0.01
falcon_h1_1.5b,verified,ssm,8,16384,94,ok,30,0.52736,0.00698,0.204,0.01
falcon_h1_1.5b,verified,ssm,16,1024,94,ok,30,0.55859,0.01001,0.385,0.019
falcon_h1_1.5b,verified,ssm,16,4096,94,ok,30,0.55808,0.00523,0.385,0.019
falcon_h1_1.5b,verified,ssm,16,16384,94,ok,30,0.56218,0.00964,0.382,0.019
falcon_h1_1.5b,verified,ssm,32,1024,94,ok,30,0.6272,0.04918,0.685,0.034
falcon_h1_1.5b,verified,ssm,32,4096,94,ok,30,0.6313,0.00521,0.68,0.033
falcon_h1_1.5b,verified,ssm,32,16384,94,ok,30,0.62515,0.00847,0.687,0.034
falcon_h1_1.5b,verified,ssm,64,1024,94,ok,30,0.9047,0.01869,0.949,0.047
falcon_h1_1.5b,verified,ssm,64,4096,94,ok,30,0.90368,0.00559,0.95,0.047
falcon_h1_1.5b,verified,ssm,64,16384,94,ok,30,0.90624,0.08195,0.947,0.046
falcon_h1_1.5b,verified,ssm,128,1024,94,ok,30,1.62611,0.00722,1.056,0.052
falcon_h1_1.5b,verified,ssm,128,4096,94,ok,30,1.62714,0.00788,1.055,0.052
falcon_h1_1.5b,verified,ssm,128,16384,94,ok,30,1.62406,0.0027,1.057,0.052
falcon_h1_1.5b,verified,ssm,256,1024,94,ok,30,3.06842,0.01973,1.119,0.055
falcon_h1_1.5b,verified,ssm,256,4096,94,ok,30,3.07046,0.02334,1.118,0.055
falcon_h1_1.5b,verified,ssm,256,16384,94,ok,30,3.06893,0.03537,1.119,0.055
falcon_h1_1.5b,verified,ssm,512,1024,94,ok,30,5.98528,0.05894,1.147,0.056
falcon_h1_1.5b,verified,ssm,512,4096,94,ok,30,5.98989,0.05929,1.146,0.056
falcon_h1_1.5b,verified,ssm,512,16384,94,ok,30,5.98784,0.02765,1.147,0.056
falcon_h1_1.5b,verified,attn,1,1024,94,ok,30,0.03789,0.0022,28.162,1.381
falcon_h1_1.5b,verified,attn,1,4096,94,ok,30,0.0471,0.00206,89.435,4.386
falcon_h1_1.5b,verified,attn,1,16384,94,ok,30,0.09267,0.00207,181.238,8.889
falcon_h1_1.5b,verified,attn,2,1024,94,ok,30,0.03994,0.00068,53.436,2.621
falcon_h1_1.5b,verified,attn,2,4096,94,ok,30,0.05222,0.00114,161.333,7.912
falcon_h1_1.5b,verified,attn,2,16384,94,ok,30,0.12749,0.00353,263.486,12.922
falcon_h1_1.5b,verified,attn,4,1024,94,ok,30,0.04403,0.00158,96.93,4.754
falcon_h1_1.5b,verified,attn,4,4096,94,ok,30,0.07782,0.0017,216.526,10.619
falcon_h1_1.5b,verified,attn,4,16384,94,ok,30,0.22323,0.00397,300.954,14.76
falcon_h1_1.5b,verified,attn,8,1024,94,ok,30,0.05939,0.00421,143.724,7.049
falcon_h1_1.5b,verified,attn,8,4096,94,ok,30,0.128,0.00373,263.296,12.913
falcon_h1_1.5b,verified,attn,8,16384,94,ok,30,0.41626,0.00646,322.795,15.831
falcon_h1_1.5b,verified,attn,16,1024,94,ok,30,0.07885,0.00119,216.519,10.619
falcon_h1_1.5b,verified,attn,16,4096,94,ok,30,0.20173,0.00376,334.132,16.387
falcon_h1_1.5b,verified,attn,16,16384,94,ok,30,0.70144,0.01516,383.112,18.789
falcon_h1_1.5b,verified,attn,32,1024,94,ok,30,0.14746,0.00116,231.556,11.356
falcon_h1_1.5b,verified,attn,32,4096,94,ok,30,0.48435,0.00227,278.326,13.65
falcon_h1_1.5b,verified,attn,32,16384,94,ok,30,1.84525,0.01556,291.267,14.285
falcon_h1_1.5b,verified,attn,64,1024,94,ok,30,0.26163,0.00174,261.01,12.801
falcon_h1_1.5b,verified,attn,64,4096,94,ok,30,0.896,0.00482,300.91,14.758
falcon_h1_1.5b,verified,attn,64,16384,94,ok,30,3.4345,0.04752,312.978,15.35
falcon_h1_1.5b,verified,attn,128,1024,94,ok,30,0.46848,0.00154,291.532,14.298
falcon_h1_1.5b,verified,attn,128,4096,94,ok,30,1.68858,0.01632,319.34,15.662
falcon_h1_1.5b,verified,attn,128,16384,94,ok,30,6.60019,0.05847,325.724,15.975
falcon_h1_1.5b,verified,attn,256,1024,94,ok,30,0.91238,0.01766,299.385,14.683
falcon_h1_1.5b,verified,attn,256,4096,94,ok,30,3.34387,0.01505,322.518,15.817
falcon_h1_1.5b,verified,attn,256,16384,94,ok,30,13.16506,0.2312,326.598,16.018
falcon_h1_1.5b,verified,attn,512,1024,94,ok,30,1.78944,0.00987,305.296,14.973
falcon_h1_1.5b,verified,attn,512,4096,94,ok,30,6.68416,0.04277,322.691,15.826
falcon_h1_1.5b,verified,attn,512,16384,94,ok,30,26.30554,0.40824,326.904,16.033
falcon_h1_1.5b,verified,ssm,1,1024,108,ok,30,0.51507,0.0088,0.027,0.001
falcon_h1_1.5b,verified,ssm,1,4096,108,ok,30,0.512,0.00633,0.027,0.001
falcon_h1_1.5b,verified,ssm,1,16384,108,ok,30,0.50893,0.00708,0.027,0.001
falcon_h1_1.5b,verified,ssm,2,1024,108,ok,30,0.50893,0.00823,0.053,0.003
falcon_h1_1.5b,verified,ssm,2,4096,108,ok,30,0.50842,0.00638,0.053,0.003
falcon_h1_1.5b,verified,ssm,2,16384,108,ok,30,0.50995,0.00694,0.053,0.003
falcon_h1_1.5b,verified,ssm,4,1024,108,ok,30,0.50688,0.00859,0.106,0.005
falcon_h1_1.5b,verified,ssm,4,4096,108,ok,30,0.50944,0.00736,0.106,0.005
falcon_h1_1.5b,verified,ssm,4,16384,108,ok,30,0.50842,0.00632,0.106,0.005
falcon_h1_1.5b,verified,ssm,8,1024,108,ok,30,0.51507,0.29818,0.209,0.01
falcon_h1_1.5b,verified,ssm,8,4096,108,ok,30,0.51456,0.00684,0.209,0.01
falcon_h1_1.5b,verified,ssm,8,16384,108,ok,30,0.51302,0.00699,0.21,0.01
falcon_h1_1.5b,verified,ssm,16,1024,108,ok,30,0.56115,0.04771,0.383,0.019
falcon_h1_1.5b,verified,ssm,16,4096,108,ok,30,0.5545,0.01505,0.387,0.019
falcon_h1_1.5b,verified,ssm,16,16384,108,ok,30,0.54886,0.00707,0.391,0.019
falcon_h1_1.5b,verified,ssm,32,1024,108,ok,30,0.61389,0.00825,0.699,0.034
falcon_h1_1.5b,verified,ssm,32,4096,108,ok,30,0.60877,0.00906,0.705,0.035
falcon_h1_1.5b,verified,ssm,32,16384,108,ok,30,0.61133,0.01219,0.702,0.034
falcon_h1_1.5b,verified,ssm,64,1024,108,ok,30,0.91136,0.00531,0.942,0.046
falcon_h1_1.5b,verified,ssm,64,4096,108,ok,30,0.91443,0.00482,0.939,0.046
falcon_h1_1.5b,verified,ssm,64,16384,108,ok,30,0.91546,0.00917,0.938,0.046
falcon_h1_1.5b,verified,ssm,128,1024,108,ok,30,1.63584,0.01422,1.049,0.051
falcon_h1_1.5b,verified,ssm,128,4096,108,ok,30,1.63635,0.4687,1.049,0.051
falcon_h1_1.5b,verified,ssm,128,16384,108,ok,30,1.63328,0.00736,1.051,0.052
falcon_h1_1.5b,verified,ssm,256,1024,108,ok,30,3.08019,0.05154,1.114,0.055
falcon_h1_1.5b,verified,ssm,256,4096,108,ok,30,3.07917,0.02142,1.115,0.055
falcon_h1_1.5b,verified,ssm,256,16384,108,ok,30,3.07917,0.0832,1.115,0.055
falcon_h1_1.5b,verified,ssm,512,1024,108,ok,30,5.98221,0.00496,1.148,0.056
falcon_h1_1.5b,verified,ssm,512,4096,108,ok,30,5.97965,0.09721,1.148,0.056
falcon_h1_1.5b,verified,ssm,512,16384,108,ok,30,5.9817,0.07451,1.148,0.056
falcon_h1_1.5b,verified,attn,1,1024,108,ok,30,0.03686,0.00137,28.944,1.42
falcon_h1_1.5b,verified,attn,1,4096,108,ok,30,0.0471,0.00184,89.435,4.386
falcon_h1_1.5b,verified,attn,1,16384,108,ok,30,0.07885,0.00168,213.013,10.447
falcon_h1_1.5b,verified,attn,2,1024,108,ok,30,0.04096,0.00153,52.1,2.555
falcon_h1_1.5b,verified,attn,2,4096,108,ok,30,0.05325,0.00174,158.231,7.76
falcon_h1_1.5b,verified,attn,2,16384,108,ok,30,0.11366,0.00204,295.532,14.494
falcon_h1_1.5b,verified,attn,4,1024,108,ok,30,0.04506,0.00181,94.727,4.646
falcon_h1_1.5b,verified,attn,4,4096,108,ok,30,0.0727,0.00116,231.775,11.367
falcon_h1_1.5b,verified,attn,4,16384,108,ok,30,0.19251,0.00327,348.979,17.115
falcon_h1_1.5b,verified,attn,8,1024,108,ok,30,0.05018,0.00215,170.122,8.343
falcon_h1_1.5b,verified,attn,8,4096,108,ok,30,0.11162,0.00184,301.945,14.808
falcon_h1_1.5b,verified,attn,8,16384,108,ok,30,0.34202,0.0043,392.862,19.267
falcon_h1_1.5b,verified,attn,16,1024,108,ok,30,0.07475,0.00091,228.384,11.201
falcon_h1_1.5b,verified,attn,16,4096,108,ok,30,0.19046,0.00301,353.892,17.356
falcon_h1_1.5b,verified,attn,16,16384,108,ok,30,0.64512,0.00501,416.559,20.43
falcon_h1_1.5b,verified,attn,32,1024,108,ok,30,0.14746,0.00203,231.556,11.356
falcon_h1_1.5b,verified,attn,32,4096,108,ok,30,0.4823,0.00173,279.507,13.708
falcon_h1_1.5b,verified,attn,32,16384,108,ok,30,1.86266,0.01336,288.545,14.151
falcon_h1_1.5b,verified,attn,64,1024,108,ok,30,0.22733,0.00183,300.396,14.733
falcon_h1_1.5b,verified,attn,64,4096,108,ok,30,0.79258,0.00702,340.176,16.683
falcon_h1_1.5b,verified,attn,64,16384,108,ok,30,3.15699,0.04697,340.489,16.699
falcon_h1_1.5b,verified,attn,128,1024,108,ok,30,0.44442,0.00203,307.318,15.072
falcon_h1_1.5b,verified,attn,128,4096,108,ok,30,1.53344,0.01973,351.647,17.246
falcon_h1_1.5b,verified,attn,128,16384,108,ok,30,6.17062,0.13773,348.4,17.087
falcon_h1_1.5b,verified,attn,256,1024,108,ok,30,0.82534,0.00423,330.958,16.231
falcon_h1_1.5b,verified,attn,256,4096,108,ok,30,3.07354,0.06494,350.886,17.209
falcon_h1_1.5b,verified,attn,256,16384,108,ok,30,11.95366,0.30167,359.696,17.641
falcon_h1_1.5b,verified,attn,512,1024,108,ok,30,1.62509,0.00397,336.171,16.487
falcon_h1_1.5b,verified,attn,512,4096,108,ok,30,6.13274,0.08876,351.706,17.249
falcon_h1_1.5b,verified,attn,512,16384,108,ok,30,24.07322,0.59867,357.217,17.519
