"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=bw_util_pct; metadata=model,config_status,layer_type,batch,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
zamba2_1.2b,verified,attn,2,4096,68,ok,30,0.11674,0.00352,1151.018,56.45
zamba2_1.2b,verified,attn,4,4096,68,ok,30,0.19558,0.0024,1373.99,67.385
zamba2_1.2b,verified,attn,8,4096,68,ok,30,0.60006,0.00185,895.672,43.927
zamba2_1.2b,verified,attn,16,4096,68,ok,30,1.16429,0.00095,923.244,45.279
zamba2_1.2b,verified,attn,32,4096,68,ok,30,2.28147,0.00174,942.305,46.214
zamba2_1.2b,verified,attn,64,4096,68,ok,30,4.37555,0.00106,982.661,48.193
zamba2_1.2b,verified,attn,128,4096,68,ok,30,8.56781,0.0013,1003.684,49.224
zamba2_1.2b,verified,attn,256,4096,68,ok,30,16.94413,0.05127,1015.027,49.781
zamba2_1.2b,verified,attn,512,4096,68,ok,30,33.80122,0.18149,1017.641,49.909
zamba2_1.2b,verified,ssm,1,4096,68,ok,30,0.5079,0.00649,0.034,0.002
zamba2_1.2b,verified,ssm,2,4096,68,ok,30,0.50278,0.00638,0.068,0.003
zamba2_1.2b,verified,ssm,4,4096,68,ok,30,0.50893,0.00591,0.135,0.007
zamba2_1.2b,verified,ssm,8,4096,68,ok,30,0.54221,0.00584,0.252,0.012
zamba2_1.2b,verified,ssm,16,4096,68,ok,30,0.60979,0.00547,0.447,0.022
zamba2_1.2b,verified,ssm,32,4096,68,ok,30,0.73728,0.00526,0.739,0.036
zamba2_1.2b,verified,ssm,64,4096,68,ok,30,1.03834,0.0034,1.05,0.051
zamba2_1.2b,verified,ssm,128,4096,68,ok,30,1.88058,0.00311,1.159,0.057
zamba2_1.2b,verified,ssm,256,4096,68,ok,30,3.58861,0.0044,1.215,0.06
zamba2_1.2b,verified,ssm,512,4096,68,ok,30,6.99597,0.00513,1.246,0.061
zamba2_1.2b,verified,attn,1,4096,81,ok,30,0.07987,0.00318,841.128,41.252
zamba2_1.2b,verified,attn,2,4096,81,ok,30,0.13824,0.00637,971.97,47.669
zamba2_1.2b,verified,attn,4,4096,81,ok,30,0.20582,0.00209,1305.632,64.033
zamba2_1.2b,verified,attn,8,4096,81,ok,30,0.59904,0.00144,897.203,44.002
zamba2_1.2b,verified,attn,16,4096,81,ok,30,1.03322,0.0013,1040.365,51.023
zamba2_1.2b,verified,attn,32,4096,81,ok,30,1.88774,0.01483,1138.842,55.853
zamba2_1.2b,verified,attn,64,4096,81,ok,30,3.63418,0.01951,1183.125,58.025
zamba2_1.2b,verified,attn,128,4096,81,ok,30,7.3728,0.01066,1166.364,57.203
zamba2_1.2b,verified,attn,256,4096,81,ok,30,14.69235,0.07622,1170.592,57.41
zamba2_1.2b,verified,attn,512,4096,81,ok,30,29.44614,0.48935,1168.149,57.29
zamba2_1.2b,verified,ssm,1,4096,81,ok,30,0.49357,0.011,0.035,0.002
zamba2_1.2b,verified,ssm,2,4096,81,ok,30,0.49152,0.00618,0.07,0.003
zamba2_1.2b,verified,ssm,4,4096,81,ok,30,0.4905,0.00647,0.14,0.007
zamba2_1.2b,verified,ssm,8,4096,81,ok,30,0.52019,0.00617,0.263,0.013
zamba2_1.2b,verified,ssm,16,4096,81,ok,30,0.58317,0.00612,0.468,0.023
zamba2_1.2b,verified,ssm,32,4096,81,ok,30,0.68096,0.00531,0.801,0.039
zamba2_1.2b,verified,ssm,64,4096,81,ok,30,0.92621,0.00473,1.177,0.058
zamba2_1.2b,verified,ssm,128,4096,81,ok,30,1.65837,0.00327,1.314,0.064
zamba2_1.2b,verified,ssm,256,4096,81,ok,30,3.15904,0.00339,1.38,0.068
zamba2_1.2b,verified,ssm,512,4096,81,ok,30,6.13376,0.00645,1.421,0.07
zamba2_1.2b,verified,attn,1,4096,94,ok,30,0.0768,0.00218,874.773,42.902
zamba2_1.2b,verified,attn,2,4096,94,ok,30,0.12749,0.00482,1053.944,51.689
zamba2_1.2b,verified,attn,4,4096,94,ok,30,0.2007,0.00388,1338.939,65.666
zamba2_1.2b,verified,attn,8,4096,94,ok,30,0.48128,0.00144,1116.732,54.769
zamba2_1.2b,verified,attn,16,4096,94,ok,30,0.88371,0.00786,1216.371,59.655
zamba2_1.2b,verified,attn,32,4096,94,ok,30,1.6768,0.03175,1282.111,62.879
zamba2_1.2b,verified,attn,64,4096,94,ok,30,3.37101,0.03346,1275.49,62.555
zamba2_1.2b,verified,attn,128,4096,94,ok,30,6.68672,0.03351,1286.037,63.072
zamba2_1.2b,verified,attn,256,4096,94,ok,30,13.31456,0.23167,1291.725,63.351
zamba2_1.2b,verified,attn,512,4096,94,ok,30,26.73152,0.46251,1286.776,63.108
zamba2_1.2b,verified,ssm,1,4096,94,ok,30,0.49818,0.00636,0.035,0.002
zamba2_1.2b,verified,ssm,2,4096,94,ok,30,0.49408,0.006,0.07,0.003
zamba2_1.2b,verified,ssm,4,4096,94,ok,30,0.49664,0.00586,0.138,0.007
zamba2_1.2b,verified,ssm,8,4096,94,ok,30,0.52992,0.00629,0.258,0.013
zamba2_1.2b,verified,ssm,16,4096,94,ok,30,0.58624,0.00689,0.465,0.023
zamba2_1.2b,verified,ssm,32,4096,94,ok,30,0.70298,0.0055,0.775,0.038
zamba2_1.2b,verified,ssm,64,4096,94,ok,30,1.00557,0.00307,1.084,0.053
zamba2_1.2b,verified,ssm,128,4096,94,ok,30,1.81402,0.00496,1.201,0.059
zamba2_1.2b,verified,ssm,256,4096,94,ok,30,3.45702,0.0069,1.261,0.062
zamba2_1.2b,verified,ssm,512,4096,94,ok,30,6.70106,0.00996,1.301,0.064
zamba2_1.2b,verified,attn,1,4096,108,ok,30,0.07373,0.00234,911.222,44.69
zamba2_1.2b,verified,attn,2,4096,108,ok,30,0.11162,0.00207,1203.817,59.04
zamba2_1.2b,verified,attn,4,4096,108,ok,30,0.18995,0.00239,1414.728,69.383
zamba2_1.2b,verified,attn,8,4096,108,ok,30,0.4823,0.00183,1114.361,54.652
zamba2_1.2b,verified,attn,16,4096,108,ok,30,0.77363,0.00762,1389.448,68.144
zamba2_1.2b,verified,attn,32,4096,108,ok,30,1.59386,0.0093,1348.831,66.152
zamba2_1.2b,verified,attn,64,4096,108,ok,30,2.95219,0.05515,1456.438,71.429
zamba2_1.2b,verified,attn,128,4096,108,ok,30,6.07437,0.13977,1415.682,69.43
zamba2_1.2b,verified,attn,256,4096,108,ok,30,12.35866,0.43235,1391.635,68.251
zamba2_1.2b,verified,attn,512,4096,108,ok,30,24.37683,0.60253,1411.073,69.204
zamba2_1.2b,verified,ssm,1,4096,108,ok,30,0.4951,0.00936,0.035,0.002
zamba2_1.2b,verified,ssm,2,4096,108,ok,30,0.49971,0.00631,0.069,0.003
zamba2_1.2b,verified,ssm,4,4096,108,ok,30,0.49459,0.00571,0.138,0.007
zamba2_1.2b,verified,ssm,8,4096,108,ok,30,0.52019,0.00669,0.263,0.013
zamba2_1.2b,verified,ssm,16,4096,108,ok,30,0.58317,0.0075,0.468,0.023
zamba2_1.2b,verified,ssm,32,4096,108,ok,30,0.67994,0.00586,0.802,0.039
zamba2_1.2b,verified,ssm,64,4096,108,ok,30,0.92826,0.00414,1.174,0.058
zamba2_1.2b,verified,ssm,128,4096,108,ok,30,1.65888,0.00355,1.314,0.064
zamba2_1.2b,verified,ssm,256,4096,108,ok,30,3.1319,0.00483,1.392,0.068
zamba2_1.2b,verified,ssm,512,4096,108,ok,30,6.06003,0.00902,1.438,0.071
