model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
zamba2,a100-sxm4-80gb,1024,16,14,13.0,512,2,3584,False,10.669568061828613,0.005609607933515562,True
zamba2,a100-sxm4-80gb,1024,32,14,13.0,512,2,7168,False,21.117952346801758,0.007481400771631509,True
zamba2,a100-sxm4-80gb,2048,1,14,13.0,512,4,224,False,2.300927996635437,0.010914111198966119,True
zamba2,a100-sxm4-80gb,2048,4,14,13.0,512,4,896,False,5.634559869766235,0.03349175669375829,True
zamba2,a100-sxm4-80gb,2048,16,14,13.0,512,4,3584,False,21.125632286071777,0.005712746519897026,True
zamba2,a100-sxm4-80gb,2048,32,14,13.0,512,4,7168,False,42.05516815185547,0.00793538461280667,True
zamba2,a100-sxm4-80gb,4096,1,14,13.0,512,8,224,False,4.232703924179077,0.018852267590087974,True
zamba2,a100-sxm4-80gb,4096,4,14,13.0,512,8,896,False,10.953216075897217,0.005546897836835139,True
zamba2,a100-sxm4-80gb,4096,16,14,13.0,512,8,3584,False,42.04800033569336,0.009387228659762128,True
zamba2,a100-sxm4-80gb,4096,32,14,13.0,512,8,7168,False,83.96441650390625,0.07862277155066175,True
zamba2,a100-sxm4-80gb,8192,1,14,13.0,512,16,224,False,8.102911949157715,0.04470910207872224,True
zamba2,a100-sxm4-80gb,8192,4,14,13.0,512,16,896,False,21.60435199737549,0.007780337629942982,True
zamba2,a100-sxm4-80gb,8192,16,14,13.0,512,16,3584,False,83.89478302001953,0.010007447107323713,True
zamba2,a100-sxm4-80gb,8192,32,14,13.0,512,16,7168,False,167.73683166503906,0.0560611482111747,True
zamba2,a100-sxm4-80gb,512,1,27,25.0,512,1,224,False,0.6952959895133972,0.0064628459419294,True
zamba2,a100-sxm4-80gb,512,4,27,25.0,512,1,896,False,1.1008000373840332,0.00644387548314875,True
zamba2,a100-sxm4-80gb,512,16,27,25.0,512,1,3584,False,2.8851200342178345,0.004503823829320046,True
zamba2,a100-sxm4-80gb,512,32,27,25.0,512,1,7168,False,5.5167999267578125,0.004125744614226211,True
zamba2,a100-sxm4-80gb,1024,1,27,25.0,512,2,224,False,1.18886399269104,0.006219399607066212,True
zamba2,a100-sxm4-80gb,1024,4,27,25.0,512,2,896,False,1.7894400358200073,0.006520273234003103,True
zamba2,a100-sxm4-80gb,1024,16,27,25.0,512,2,3584,False,5.543423891067505,0.004900157779878546,True
zamba2,a100-sxm4-80gb,1024,32,27,25.0,512,2,7168,False,10.836480140686035,0.004735709261363176,True
zamba2,a100-sxm4-80gb,2048,1,27,25.0,512,4,224,False,2.160640001296997,0.01393374281584969,True
zamba2,a100-sxm4-80gb,2048,4,27,25.0,512,4,896,False,3.1703040599823,0.007644629795179604,True
zamba2,a100-sxm4-80gb,2048,16,27,25.0,512,4,3584,False,10.861567974090576,0.004513979969327778,True
zamba2,a100-sxm4-80gb,2048,32,27,25.0,512,4,7168,False,21.45638370513916,0.00415777066170377,True
zamba2,a100-sxm4-80gb,4096,1,27,25.0,512,8,224,False,4.0960001945495605,0.01134592810276148,True
zamba2,a100-sxm4-80gb,4096,4,27,25.0,512,8,896,False,5.9161601066589355,0.004856028959448963,True
zamba2,a100-sxm4-80gb,4096,16,27,25.0,512,8,3584,False,21.49990463256836,0.0028881659522999766,True
zamba2,a100-sxm4-80gb,4096,32,27,25.0,512,8,7168,False,42.71820831298828,0.006421732677097983,True
zamba2,a100-sxm4-80gb,8192,1,27,25.0,512,16,224,False,8.001023769378662,0.03255052659372429,True
zamba2,a100-sxm4-80gb,8192,4,27,25.0,512,16,896,False,11.4268159866333,0.007110914812467775,True
zamba2,a100-sxm4-80gb,8192,16,27,25.0,512,16,3584,False,42.773502349853516,0.0027813779505189273,True
zamba2,a100-sxm4-80gb,8192,32,27,25.0,512,16,7168,False,85.22342681884766,0.007450314425651887,True
zamba2,a100-sxm4-80gb,512,1,40,37.0,512,1,224,False,0.6563839912414551,0.006912319424651232,True
zamba2,a100-sxm4-80gb,512,4,40,37.0,512,1,896,False,0.9415680170059204,0.0028332775793005103,True
zamba2,a100-sxm4-80gb,512,16,40,37.0,512,1,3584,False,2.1253119707107544,0.004740761668569522,True
zamba2,a100-sxm4-80gb,512,32,40,37.0,512,1,7168,False,3.984384059906006,0.004322948185975014,True
zamba2,a100-sxm4-80gb,1024,1,40,37.0,512,2,224,False,1.151487946510315,0.005692175550259611,True
zamba2,a100-sxm4-80gb,1024,4,40,37.0,512,2,896,False,1.439743995666504,0.008748386171996548,True
zamba2,a100-sxm4-80gb,1024,16,40,37.0,512,2,3584,False,4.021759986877441,0.004383164174958401,True
zamba2,a100-sxm4-80gb,1024,32,40,37.0,512,2,7168,False,7.762944221496582,0.004365854004478489,True
zamba2,a100-sxm4-80gb,2048,1,40,37.0,512,4,224,False,2.1278719902038574,0.009370219043986714,True
zamba2,a100-sxm4-80gb,2048,4,40,37.0,512,4,896,False,2.433535933494568,0.003927504433619242,True
zamba2,a100-sxm4-80gb,2048,16,40,37.0,512,4,3584,False,7.8100481033325195,0.0021288731849057703,True
zamba2,a100-sxm4-80gb,2048,32,40,37.0,512,4,7168,False,15.308800220489502,0.08637291723956278,True
zamba2,a100-sxm4-80gb,4096,1,40,37.0,512,8,224,False,4.060672044754028,0.015686842178724188,True
zamba2,a100-sxm4-80gb,4096,4,40,37.0,512,8,896,False,4.420608043670654,0.00495695391144187,True
zamba2,a100-sxm4-80gb,4096,16,40,37.0,512,8,3584,False,15.391744136810303,0.00459970189693129,True
zamba2,a100-sxm4-80gb,4096,32,40,37.0,512,8,7168,False,30.39590358734131,0.008180427255038297,True
zamba2,a100-sxm4-80gb,8192,1,40,37.0,512,16,224,False,7.947263956069946,0.02479307405114084,True
zamba2,a100-sxm4-80gb,8192,4,40,37.0,512,16,896,False,8.402431964874268,0.0040617274694649845,True
zamba2,a100-sxm4-80gb,8192,16,40,37.0,512,16,3584,False,30.54540729522705,0.00676131150455999,True
zamba2,a100-sxm4-80gb,8192,32,40,37.0,512,16,7168,False,60.57574462890625,0.006945630885565846,True
zamba2,a100-sxm4-80gb,512,1,54,50.0,512,1,224,False,0.6302720010280609,0.007712181340711274,True
zamba2,a100-sxm4-80gb,512,4,54,50.0,512,1,896,False,0.8407040238380432,0.009717517627133104,True
zamba2,a100-sxm4-80gb,512,16,54,50.0,512,1,3584,False,1.6926720142364502,0.005913031211673649,True
zamba2,a100-sxm4-80gb,512,32,54,50.0,512,1,7168,False,3.0786560773849487,0.003561934431001576,True
zamba2,a100-sxm4-80gb,1024,1,54,50.0,512,2,224,False,1.1284480094909668,0.008966741555938256,True
zamba2,a100-sxm4-80gb,1024,4,54,50.0,512,2,896,False,1.3501440286636353,0.008721700038113855,True
zamba2,a100-sxm4-80gb,1024,16,54,50.0,512,2,3584,False,3.1380480527877808,0.005881439958915086,True
zamba2,a100-sxm4-80gb,1024,32,54,50.0,512,2,7168,False,5.940223932266235,0.00475914905579295,True
zamba2,a100-sxm4-80gb,2048,1,54,50.0,512,4,224,False,2.084351897239685,0.01004705716179989,True
zamba2,a100-sxm4-80gb,2048,4,54,50.0,512,4,896,False,2.323456048965454,0.00927833419803779,True
zamba2,a100-sxm4-80gb,2048,16,54,50.0,512,4,3584,False,6.013439893722534,0.004074518684078772,True
zamba2,a100-sxm4-80gb,2048,32,54,50.0,512,4,7168,False,11.655167579650879,0.004666551035498115,True
zamba2,a100-sxm4-80gb,4096,1,54,50.0,512,8,224,False,4.022272109985352,0.018076125599802404,True
zamba2,a100-sxm4-80gb,4096,4,54,50.0,512,8,896,False,4.240384101867676,0.0250167236128718,True
zamba2,a100-sxm4-80gb,4096,16,54,50.0,512,8,3584,False,11.754496097564697,0.004351224510596507,True
zamba2,a100-sxm4-80gb,4096,32,54,50.0,512,8,7168,False,23.08915138244629,0.0529547211999345,True
zamba2,a100-sxm4-80gb,8192,1,54,50.0,512,16,224,False,7.912960052490234,0.024586715309351772,True
zamba2,a100-sxm4-80gb,8192,4,54,50.0,512,16,896,False,8.14796781539917,0.029577942985089273,True
zamba2,a100-sxm4-80gb,8192,16,54,50.0,512,16,3584,False,23.250944137573242,0.011565035324001324,True
zamba2,a100-sxm4-80gb,8192,32,54,50.0,512,16,7168,False,45.954559326171875,0.0051326816838689095,True
zamba2,a100-sxm4-80gb,512,1,68,63.0,512,1,224,False,0.6144000291824341,0.006724352159021114,True
zamba2,a100-sxm4-80gb,512,4,68,63.0,512,1,896,False,0.7797759771347046,0.009581687572066622,True
zamba2,a100-sxm4-80gb,512,16,68,63.0,512,1,3584,False,1.4648320078849792,0.005555440528838306,True
zamba2,a100-sxm4-80gb,512,32,68,63.0,512,1,7168,False,2.555903911590576,0.004399072329375864,True
zamba2,a100-sxm4-80gb,1024,1,68,63.0,512,2,224,False,1.1059199571609497,0.008654672667399887,True
zamba2,a100-sxm4-80gb,1024,4,68,63.0,512,2,896,False,1.2784639596939087,0.008537413606557971,True
