model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms
zamba2,a100-80gb,8192,32,27,25.0,4096,2,57344,False,84.78771209716797,0.009424333615106677
zamba2,a100-80gb,4096,1,40,37.0,4096,1,1792,False,1.3450239896774292,0.007633193129386364
zamba2,a100-80gb,4096,4,40,37.0,4096,1,7168,False,3.943935990333557,0.0025566038551668438
zamba2,a100-80gb,4096,16,40,37.0,4096,1,28672,False,15.168000221252441,0.003605882496795
zamba2,a100-80gb,4096,32,40,37.0,4096,1,57344,False,30.221823692321777,0.0046552131532528575
zamba2,a100-80gb,8192,1,40,37.0,4096,2,1792,False,2.2983680963516235,0.00807812670889408
zamba2,a100-80gb,8192,4,40,37.0,4096,2,7168,False,7.655936002731323,0.0058016437142558485
zamba2,a100-80gb,8192,16,40,37.0,4096,2,28672,False,30.148608207702637,0.00898489455859371
zamba2,a100-80gb,8192,32,40,37.0,4096,2,57344,False,60.274688720703125,0.007875952454299671
zamba2,a100-80gb,4096,1,54,50.0,4096,1,1792,False,1.1473920345306396,0.0071305364090965976
zamba2,a100-80gb,4096,4,54,50.0,4096,1,7168,False,3.0346239805221558,0.002253851267895583
zamba2,a100-80gb,4096,16,54,50.0,4096,1,28672,False,11.526143550872803,0.007422731986234066
zamba2,a100-80gb,4096,32,54,50.0,4096,1,57344,False,23.242239952087402,0.004383295410420625
zamba2,a100-80gb,8192,1,54,50.0,4096,2,1792,False,1.872383952140808,0.007143557788047115
zamba2,a100-80gb,8192,4,54,50.0,4096,2,7168,False,5.830656051635742,0.003739162309092712
zamba2,a100-80gb,8192,16,54,50.0,4096,2,28672,False,22.85414409637451,0.006566864908715247
zamba2,a100-80gb,8192,32,54,50.0,4096,2,57344,False,46.30835151672363,0.007574880400876177
zamba2,a100-80gb,4096,1,68,63.0,4096,1,1792,False,1.0250240564346313,0.003406477189599519
zamba2,a100-80gb,4096,4,68,63.0,4096,1,7168,False,2.5144320726394653,0.004317520580676172
zamba2,a100-80gb,4096,16,68,63.0,4096,1,28672,False,9.51091194152832,0.005363405457993688
zamba2,a100-80gb,4096,32,68,63.0,4096,1,57344,False,19.42425537109375,0.004734487582361649
zamba2,a100-80gb,8192,1,68,63.0,4096,2,1792,False,1.6112639904022217,0.005396947218622208
zamba2,a100-80gb,8192,4,68,63.0,4096,2,7168,False,4.794367790222168,0.004900276244308469
zamba2,a100-80gb,8192,16,68,63.0,4096,2,28672,False,18.82316780090332,0.006912251354434001
zamba2,a100-80gb,8192,32,68,63.0,4096,2,57344,False,38.672895431518555,0.010228846731499416
zamba2,a100-80gb,4096,1,81,75.0,4096,1,1792,False,0.9502719938755035,0.005568018808932018
zamba2,a100-80gb,4096,4,81,75.0,4096,1,7168,False,2.1862399578094482,0.004779921955241497
zamba2,a100-80gb,4096,16,81,75.0,4096,1,28672,False,8.331264019012451,0.00586849075608276
zamba2,a100-80gb,4096,32,81,75.0,4096,1,57344,False,17.168895721435547,0.006996200151849898
zamba2,a100-80gb,8192,1,81,75.0,4096,2,1792,False,1.4648319482803345,0.009767739189725094
zamba2,a100-80gb,8192,4,81,75.0,4096,2,7168,False,4.133375883102417,0.006313308032197534
zamba2,a100-80gb,8192,16,81,75.0,4096,2,28672,False,16.466431617736816,0.0037775410638006563
zamba2,a100-80gb,8192,32,81,75.0,4096,2,57344,False,34.1739501953125,0.010355705174781788
zamba2,a100-80gb,4096,1,94,87.0,4096,1,1792,False,0.907263994216919,0.005692185081422159
zamba2,a100-80gb,4096,4,94,87.0,4096,1,7168,False,1.9973119497299194,0.004813873487470829
zamba2,a100-80gb,4096,16,94,87.0,4096,1,28672,False,7.921152114868164,0.010093912726444644
zamba2,a100-80gb,4096,32,94,87.0,4096,1,57344,False,16.29132843017578,0.04872692913089381
zamba2,a100-80gb,8192,1,94,87.0,4096,2,1792,False,1.4264320135116577,0.006919041263222304
zamba2,a100-80gb,8192,4,94,87.0,4096,2,7168,False,3.7406721115112305,0.004181789642603255
zamba2,a100-80gb,8192,16,94,87.0,4096,2,28672,False,15.647232055664062,0.009002661572530402
zamba2,a100-80gb,8192,32,94,87.0,4096,2,57344,False,32.423423767089844,0.011339410017345997
zamba2,a100-80gb,4096,1,108,100.0,4096,1,1792,False,0.8632319867610931,0.008578280356593158
zamba2,a100-80gb,4096,4,108,100.0,4096,1,7168,False,1.8263039588928223,0.004032935847307495
zamba2,a100-80gb,4096,16,108,100.0,4096,1,28672,False,7.698944091796875,0.006911470911362669
zamba2,a100-80gb,4096,32,108,100.0,4096,1,57344,False,15.882751941680908,0.02323305905363923
zamba2,a100-80gb,8192,1,108,100.0,4096,2,1792,False,1.3870079517364502,0.007368358297229969
zamba2,a100-80gb,8192,4,108,100.0,4096,2,7168,False,3.412992000579834,0.006260514163371284
zamba2,a100-80gb,8192,16,108,100.0,4096,2,28672,False,15.231488227844238,0.01091255429951172
zamba2,a100-80gb,8192,32,108,100.0,4096,2,57344,False,31.60166358947754,0.009350060213904063
