"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,sequential,,108,108,ok,0.0399,0.5427,0.0399,0.5427,0.5827,1.0,1.0,0.0,453.0975
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,two_stream,,108,108,ok,0.0399,0.5427,0.0502,0.5596,0.5596,0.9605,1.0412,3.1132,471.7521
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,green_ctx,0.5,54,54,ok,0.0399,0.5427,0.0573,0.6164,0.6164,1.058,0.9452,13.5849,428.26
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,green_ctx,0.7,76,32,ok,0.0399,0.5427,0.0512,0.6932,0.6932,1.1898,0.8405,27.7358,380.8161
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,16,4096,256,256,sequential,,108,108,ok,0.0389,0.6021,0.0389,0.6021,0.641,1.0,1.0,0.0,424.3211
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,16,4096,256,256,two_stream,,108,108,ok,0.0389,0.6021,0.0512,0.6159,0.6159,0.9609,1.0407,2.2959,441.6043
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,16,4096,256,256,green_ctx,0.5,54,54,ok,0.0389,0.6021,0.0579,0.7342,0.7342,1.1454,0.8731,21.9388,370.4672
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,16,4096,256,256,green_ctx,0.7,76,32,ok,0.0389,0.6021,0.0512,0.8776,0.8776,1.369,0.7305,45.7483,309.9475
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,sequential,,108,108,ok,0.0399,0.7229,0.0399,0.7229,0.7629,1.0,1.0,0.0,377.5168
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,two_stream,,108,108,ok,0.0399,0.7229,0.0502,0.725,0.725,0.9503,1.0523,0.2833,397.2458
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,green_ctx,0.5,54,54,ok,0.0399,0.7229,0.0579,0.959,0.959,1.257,0.7955,32.6487,300.3203
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,green_ctx,0.7,76,32,ok,0.0399,0.7229,0.0512,1.321,1.321,1.7315,0.5775,82.7195,218.0232
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,sequential,,108,108,ok,0.0389,0.9902,0.0389,0.9902,1.0291,1.0,1.0,0.0,310.9453
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,two_stream,,108,108,ok,0.0389,0.9902,0.0502,0.9938,0.9938,0.9657,1.0355,0.3619,321.999
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,green_ctx,0.5,54,54,ok,0.0389,0.9902,0.0584,1.5764,1.5764,1.5318,0.6528,59.2037,202.988
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,green_ctx,0.7,76,32,ok,0.0389,0.9902,0.0512,2.4289,2.4289,2.3602,0.4237,145.2947,131.7454
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,sequential,,108,108,ok,0.0399,1.7741,0.0399,1.7741,1.814,1.0,1.0,0.0,211.685
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,two_stream,,108,108,ok,0.0399,1.7741,0.0502,1.7772,1.7772,0.9797,1.0207,0.1732,216.0761
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,green_ctx,0.5,54,54,ok,0.0399,1.7741,0.0584,2.9379,2.9379,1.6195,0.6175,65.5988,130.7076
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,green_ctx,0.7,76,32,ok,0.0399,1.7741,0.0512,4.6264,4.6264,2.5504,0.3921,160.7792,83.0013
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,sequential,,108,108,ok,0.0394,3.3567,0.0394,3.3567,3.3961,1.0,1.0,0.0,150.7613
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,two_stream,,108,108,ok,0.0394,3.3567,0.0502,3.3756,3.3756,0.994,1.0061,0.5644,151.676
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,green_ctx,0.5,54,54,ok,0.0394,3.3567,0.0584,5.6284,5.6284,1.6573,0.6034,67.6785,90.967
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,green_ctx,0.7,76,32,ok,0.0394,3.3567,0.0522,9.0952,9.0952,2.6781,0.3734,170.9579,56.2936
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,512,4096,256,256,sequential,,108,108,ok,0.0389,6.57,0.0389,6.57,6.6089,1.0,1.0,0.0,116.207
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,512,4096,256,256,two_stream,,108,108,ok,0.0389,6.57,0.0512,6.5833,6.5833,0.9961,1.0039,0.2026,116.6589
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,512,4096,256,256,green_ctx,0.5,54,54,ok,0.0389,6.57,0.0594,11.1785,11.1785,1.6914,0.5912,70.1449,68.7033
zamba2_1.2b,a100_sxm4_80gb,verified,attn,ssm,512,4096,256,256,green_ctx,0.7,76,32,ok,0.0389,6.57,0.0568,17.9768,17.9768,2.7201,0.3676,173.6206,42.7217
