"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,2048,256,256,green_ctx,0.5,54,54,ok,0.5125,0.5944,0.5135,0.7081,0.7081,0.6397,1.5633,19.1214,406.7245
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,2048,256,256,green_ctx,0.7,76,32,ok,0.5125,0.5944,0.5161,0.9528,0.9528,0.8608,1.1617,60.2928,302.2569
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,sequential,,108,108,ok,0.5089,0.8545,0.5089,0.8545,1.3635,1.0,1.0,0.0,234.6977
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,two_stream,,108,108,ok,0.5089,0.8545,0.5038,0.854,0.854,0.6264,1.5965,-0.0599,374.7002
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,green_ctx,0.5,54,54,ok,0.5089,0.8545,0.5187,1.1878,1.1878,0.8712,1.1478,39.0054,269.3966
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,green_ctx,0.7,76,32,ok,0.5089,0.8545,0.5233,1.6988,1.6988,1.246,0.8026,98.8017,188.3665
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,sequential,,108,108,ok,0.5043,1.5416,0.5043,1.5416,2.046,1.0,1.0,0.0,187.6877
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,two_stream,,108,108,ok,0.5043,1.5416,0.511,1.5411,1.5411,0.7533,1.3276,-0.0332,249.1694
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,green_ctx,0.5,54,54,ok,0.5043,1.5416,0.5222,2.2036,2.2036,1.0771,0.9284,42.9426,174.2565
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,green_ctx,0.7,76,32,ok,0.5043,1.5416,0.5233,3.2046,3.2046,1.5663,0.6384,107.8711,119.8274
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,sequential,,108,108,ok,0.5033,2.8984,0.5033,2.8984,3.4017,1.0,1.0,0.0,150.5117
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,two_stream,,108,108,ok,0.5033,2.8984,0.5161,2.8989,2.8989,0.8522,1.1734,0.0177,176.616
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,green_ctx,0.5,54,54,ok,0.5033,2.8984,0.5253,4.2424,4.2424,1.2471,0.8018,46.3699,120.6855
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,green_ctx,0.7,76,32,ok,0.5033,2.8984,0.5243,6.2234,6.2234,1.8295,0.5466,114.7147,82.2707
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,sequential,,108,108,ok,0.5038,0.5059,0.5038,0.5059,1.0097,1.0,1.0,0.0,261.4731
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,two_stream,,108,108,ok,0.5038,0.5059,0.4982,0.4961,0.5007,0.4959,2.0164,-1.9231,527.2239
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,green_ctx,0.5,54,54,ok,0.5038,0.5059,0.5074,0.533,0.533,0.5279,1.8943,5.3644,495.317
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,green_ctx,0.7,76,32,ok,0.5038,0.5059,0.5053,0.5714,0.5714,0.5659,1.767,12.9555,462.0296
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,sequential,,108,108,ok,0.5074,0.5939,0.5074,0.5939,1.1013,1.0,1.0,0.0,261.5063
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,two_stream,,108,108,ok,0.5074,0.5939,0.4966,0.5878,0.5878,0.5337,1.8737,-1.0345,489.9826
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,green_ctx,0.5,54,54,ok,0.5074,0.5939,0.5125,0.7091,0.7091,0.6439,1.5531,19.3965,406.1372
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,green_ctx,0.7,76,32,ok,0.5074,0.5939,0.5151,0.9503,0.9503,0.8629,1.1589,60.0,303.0711
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,sequential,,108,108,ok,0.5069,0.8581,0.5069,0.8581,1.365,1.0,1.0,0.0,234.4336
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,two_stream,,108,108,ok,0.5069,0.8581,0.5064,0.8576,0.8576,0.6283,1.5916,-0.0597,373.1343
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,green_ctx,0.5,54,54,ok,0.5069,0.8581,0.5222,1.1889,1.1889,0.871,1.1481,38.5442,269.1645
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,green_ctx,0.7,76,32,ok,0.5069,0.8581,0.5309,1.7019,1.7019,1.2468,0.802,98.3294,188.0265
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,sequential,,108,108,ok,0.5105,1.5401,0.5105,1.5401,2.0506,1.0,1.0,0.0,187.2659
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,two_stream,,108,108,ok,0.5105,1.5401,0.513,1.5468,1.5468,0.7543,1.3257,0.4322,248.2622
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,green_ctx,0.5,54,54,ok,0.5105,1.5401,0.5212,2.2042,2.2042,1.0749,0.9303,43.1184,174.216
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,green_ctx,0.7,76,32,ok,0.5105,1.5401,0.5217,3.2041,3.2041,1.5625,0.64,108.0452,119.8466
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,sequential,,108,108,ok,0.5038,2.9,0.5038,2.9,3.4038,1.0,1.0,0.0,150.4212
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,two_stream,,108,108,ok,0.5038,2.9,0.5176,2.9174,2.9174,0.8571,1.1667,0.6003,175.5002
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,green_ctx,0.5,54,54,ok,0.5038,2.9,0.5299,4.245,4.245,1.2471,0.8018,46.3807,120.6127
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,green_ctx,0.7,76,32,ok,0.5038,2.9,0.5228,6.2019,6.2019,1.8221,0.5488,113.8595,82.5559
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,sequential,,108,108,ok,0.5059,0.5074,0.5059,0.5074,1.0132,1.0,1.0,0.0,260.5483
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,two_stream,,108,108,ok,0.5059,0.5074,0.4956,0.5012,0.5028,0.4962,2.0153,-1.2109,525.0764
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,green_ctx,0.5,54,54,ok,0.5059,0.5074,0.5074,0.5366,0.5366,0.5296,1.8884,5.7518,492.0086
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,green_ctx,0.7,76,32,ok,0.5059,0.5074,0.5059,0.5734,0.5734,0.5659,1.767,13.0172,460.3795
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,sequential,,108,108,ok,0.5094,0.5949,0.5094,0.5949,1.1044,1.0,1.0,0.0,260.7789
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,two_stream,,108,108,ok,0.5094,0.5949,0.5028,0.5939,0.5939,0.5378,1.8595,-0.1721,484.9138
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,green_ctx,0.5,54,54,ok,0.5094,0.5949,0.51,0.7076,0.7076,0.6407,1.5608,18.9329,407.0188
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,green_ctx,0.7,76,32,ok,0.5094,0.5949,0.5094,0.9482,0.9482,0.8586,1.1647,59.3804,303.7257
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,sequential,,108,108,ok,0.5048,0.8556,0.5048,0.8556,1.3604,1.0,1.0,0.0,235.2277
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,two_stream,,108,108,ok,0.5048,0.8556,0.5028,0.854,0.854,0.6278,1.5929,-0.1795,374.7002
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,green_ctx,0.5,54,54,ok,0.5048,0.8556,0.5197,1.194,1.194,0.8777,1.1394,39.5572,268.0103
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,green_ctx,0.7,76,32,ok,0.5048,0.8556,0.5192,1.7024,1.7024,1.2514,0.7991,98.9826,187.9699
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,sequential,,108,108,ok,0.5038,1.5396,0.5038,1.5396,2.0434,1.0,1.0,0.0,187.9228
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,two_stream,,108,108,ok,0.5038,1.5396,0.5171,1.5462,1.5462,0.7567,1.3215,0.4323,248.3444
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,green_ctx,0.5,54,54,ok,0.5038,1.5396,0.5274,2.2031,2.2031,1.0782,0.9275,43.0994,174.297
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,green_ctx,0.7,76,32,ok,0.5038,1.5396,0.5294,3.2128,3.2128,1.5723,0.636,108.6797,119.5219
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,sequential,,108,108,ok,0.51,2.9,0.51,2.9,3.4099,1.0,1.0,0.0,150.1502
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,two_stream,,108,108,ok,0.51,2.9,0.5192,2.9215,2.9215,0.8568,1.1672,0.7415,175.2541
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,green_ctx,0.5,54,54,ok,0.51,2.9,0.5289,4.245,4.245,1.2449,0.8033,46.3807,120.6127
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,green_ctx,0.7,76,32,ok,0.51,2.9,0.5274,6.2275,6.2275,1.8263,0.5476,114.7422,82.2166
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,sequential,,108,108,ok,0.5115,0.514,0.5115,0.514,1.0255,1.0,1.0,0.0,257.4264
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,two_stream,,108,108,ok,0.5115,0.514,0.4961,0.4987,0.5028,0.4903,2.0397,-2.988,525.0764
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,green_ctx,0.5,54,54,ok,0.5115,0.514,0.5079,0.5381,0.5381,0.5247,1.9058,4.6813,490.6042
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,green_ctx,0.7,76,32,ok,0.5115,0.514,0.5064,0.5714,0.5714,0.5572,1.7948,11.1554,462.0296
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,sequential,,108,108,ok,0.5059,0.5929,0.5059,0.5929,1.0988,1.0,1.0,0.0,262.1156
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,two_stream,,108,108,ok,0.5059,0.5929,0.4977,0.5868,0.5868,0.534,1.8726,-1.0363,490.8377
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,green_ctx,0.5,54,54,ok,0.5059,0.5929,0.5048,0.7045,0.7045,0.6412,1.5596,18.8256,408.7936
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,green_ctx,0.7,76,32,ok,0.5059,0.5929,0.5094,0.94,0.94,0.8555,1.1688,58.5492,306.3725
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,sequential,,108,108,ok,0.4997,0.8694,0.4997,0.8694,1.3691,1.0,1.0,0.0,233.7322
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,two_stream,,108,108,ok,0.4997,0.8694,0.5023,0.8663,0.8663,0.6328,1.5804,-0.3534,369.3854
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,green_ctx,0.5,54,54,ok,0.4997,0.8694,0.51,1.1889,1.1889,0.8684,1.1516,36.7491,269.1645
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,green_ctx,0.7,76,32,ok,0.4997,0.8694,0.5187,1.6845,1.6845,1.2304,0.8128,93.7574,189.9696
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,sequential,,108,108,ok,0.5007,1.5667,0.5007,1.5667,2.0675,1.0,1.0,0.0,185.7355
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,two_stream,,108,108,ok,0.5007,1.5667,0.511,1.5621,1.5621,0.7556,1.3235,-0.2941,245.821
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,green_ctx,0.5,54,54,ok,0.5007,1.5667,0.5197,2.2042,2.2042,1.0661,0.938,40.6863,174.216
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,green_ctx,0.7,76,32,ok,0.5007,1.5667,0.5228,3.1949,3.1949,1.5453,0.6471,103.9216,120.1923
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,sequential,,108,108,ok,0.5059,2.9691,0.5059,2.9691,3.4749,1.0,1.0,0.0,147.3405
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,two_stream,,108,108,ok,0.5059,2.9691,0.5197,2.9594,2.9594,0.8516,1.1742,-0.3276,173.0104
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,green_ctx,0.5,54,54,ok,0.5059,2.9691,0.5294,4.2865,4.2865,1.2335,0.8107,44.3697,119.4458
falcon_h1_1.5b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,green_ctx,0.7,76,32,ok,0.5059,2.9691,0.5222,6.2643,6.2643,1.8027,0.5547,110.9847,81.7327
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,sequential,,108,108,ok,0.0451,0.0553,0.0451,0.0553,0.1004,1.0,1.0,0.0,2630.7398
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,two_stream,,108,108,ok,0.0451,0.0553,0.0389,0.0573,0.0573,0.5714,1.75,3.7037,4603.7946
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,green_ctx,0.5,54,54,ok,0.0451,0.0553,0.0461,0.0635,0.0635,0.6327,1.5806,14.8148,4158.2662
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,green_ctx,0.7,76,32,ok,0.0451,0.0553,0.0399,0.0778,0.0778,0.7755,1.2895,40.7407,3392.2699
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,sequential,,108,108,ok,0.044,0.1485,0.044,0.1485,0.1925,1.0,1.0,0.0,1496.0107
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,two_stream,,108,108,ok,0.044,0.1485,0.0379,0.1505,0.1505,0.7819,1.2789,1.3793,1913.2653
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,green_ctx,0.5,54,54,ok,0.044,0.1485,0.0461,0.2191,0.2191,1.1383,0.8785,47.5862,1314.2523
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,green_ctx,0.7,76,32,ok,0.044,0.1485,0.041,0.3297,0.3297,1.7128,0.5839,122.069,873.4472
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,sequential,,108,108,ok,0.0435,0.2232,0.0435,0.2232,0.2668,1.0,1.0,0.0,1199.6161
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,two_stream,,108,108,ok,0.0435,0.2232,0.0389,0.2243,0.2243,0.8407,1.1895,0.4587,1426.9407
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,green_ctx,0.5,54,54,ok,0.0435,0.2232,0.0471,0.4045,0.4045,1.5163,0.6595,81.1927,791.1392
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,green_ctx,0.7,76,32,ok,0.0435,0.2232,0.041,0.6318,0.6318,2.3685,0.4222,183.0275,506.483
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,sequential,,108,108,ok,0.044,0.4116,0.044,0.4116,0.4557,1.0,1.0,0.0,842.6966
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,two_stream,,108,108,ok,0.044,0.4116,0.0389,0.4106,0.4106,0.9011,1.1097,-0.2488,935.1621
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,green_ctx,0.5,54,54,ok,0.044,0.4116,0.0471,0.7455,0.7455,1.636,0.6113,81.0945,515.1099
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,green_ctx,0.7,76,32,ok,0.044,0.4116,0.042,1.236,1.236,2.7124,0.3687,200.2488,310.6877
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,sequential,,108,108,ok,0.044,0.7711,0.044,0.7711,0.8151,1.0,1.0,0.0,628.1407
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,two_stream,,108,108,ok,0.044,0.7711,0.0399,0.7649,0.7649,0.9384,1.0656,-0.7968,669.3441
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,green_ctx,0.5,54,54,ok,0.044,0.7711,0.0481,1.493,1.493,1.8317,0.546,93.6255,342.9355
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,green_ctx,0.7,76,32,ok,0.044,0.7711,0.042,2.4888,2.4888,3.0534,0.3275,222.7756,205.719
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,sequential,,108,108,ok,0.044,0.0778,0.044,0.0778,0.1219,1.0,1.0,0.0,2166.4917
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,two_stream,,108,108,ok,0.044,0.0778,0.0389,0.0783,0.0783,0.6429,1.5556,0.6579,3370.0982
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,green_ctx,0.5,54,54,ok,0.044,0.0778,0.0461,0.0911,0.0911,0.7479,1.3371,17.1053,2896.7696
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,green_ctx,0.7,76,32,ok,0.044,0.0778,0.041,0.1157,0.1157,0.9496,1.0531,48.6842,2281.5265
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,sequential,,108,108,ok,0.044,0.2601,0.044,0.2601,0.3041,1.0,1.0,0.0,946.9697
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,two_stream,,108,108,ok,0.044,0.2601,0.0389,0.2611,0.2611,0.8586,1.1647,0.3937,1102.9412
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,green_ctx,0.5,54,54,ok,0.044,0.2601,0.0461,0.3973,0.3973,1.3064,0.7655,52.7559,724.8712
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,green_ctx,0.7,76,32,ok,0.044,0.2601,0.041,0.6062,0.6062,1.9933,0.5017,133.0709,475.0844
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,sequential,,108,108,ok,0.043,0.4024,0.043,0.4024,0.4454,1.0,1.0,0.0,718.3908
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,two_stream,,108,108,ok,0.043,0.4024,0.0399,0.4024,0.4024,0.9034,1.1069,0.0,795.1654
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,green_ctx,0.5,54,54,ok,0.043,0.4024,0.0471,0.7496,0.7496,1.6828,0.5943,86.2595,426.9126
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,green_ctx,0.7,76,32,ok,0.043,0.4024,0.0415,1.1822,1.1822,2.654,0.3768,193.7659,270.6799
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,sequential,,108,108,ok,0.044,0.766,0.044,0.766,0.81,1.0,1.0,0.0,474.0834
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,two_stream,,108,108,ok,0.044,0.766,0.0399,0.7598,0.7598,0.9381,1.066,-0.8021,505.3908
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,green_ctx,0.5,54,54,ok,0.044,0.766,0.0471,1.41,1.41,1.7408,0.5744,84.0909,272.3312
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,green_ctx,0.7,76,32,ok,0.044,0.766,0.042,2.3286,2.3286,2.8748,0.3478,204.0107,164.9076
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,sequential,,108,108,ok,0.043,1.4029,0.043,1.4029,1.4459,1.0,1.0,0.0,354.1077
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,two_stream,,108,108,ok,0.043,1.4029,0.042,1.5616,1.5616,1.08,0.9259,11.3139,327.8689
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,green_ctx,0.5,54,54,ok,0.043,1.4029,0.0497,2.8498,2.8498,1.971,0.5074,103.1387,179.6622
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,green_ctx,0.7,76,32,ok,0.043,1.4029,0.042,4.6648,4.6648,3.2263,0.31,232.5183,109.7574
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,sequential,,108,108,ok,0.044,0.1126,0.044,0.1126,0.1567,1.0,1.0,0.0,1685.049
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,two_stream,,108,108,ok,0.044,0.1126,0.0394,0.1096,0.1096,0.6993,1.4299,-2.7273,2409.4626
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,green_ctx,0.5,54,54,ok,0.044,0.1126,0.0461,0.1316,0.1316,0.8399,1.1907,16.8182,2006.323
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,green_ctx,0.7,76,32,ok,0.044,0.1126,0.041,0.1782,0.1782,1.1373,0.8793,58.1818,1481.681
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,sequential,,108,108,ok,0.043,0.4823,0.043,0.4823,0.5253,1.0,1.0,0.0,548.2456
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,two_stream,,108,108,ok,0.043,0.4823,0.0389,0.4813,0.4813,0.9162,1.0915,-0.2123,598.4043
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,green_ctx,0.5,54,54,ok,0.043,0.4823,0.0471,0.7557,0.7557,1.4386,0.6951,56.6879,381.0976
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,green_ctx,0.7,76,32,ok,0.043,0.4823,0.042,1.1684,1.1684,2.2242,0.4496,142.2505,246.4943
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,sequential,,108,108,ok,0.044,0.7567,0.044,0.7567,0.8008,1.0,1.0,0.0,399.6164
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,two_stream,,108,108,ok,0.044,0.7567,0.041,0.7793,0.7793,0.9731,1.0276,2.977,410.6439
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,green_ctx,0.5,54,54,ok,0.044,0.7567,0.0471,1.4628,1.4628,1.8267,0.5474,93.3018,218.7609
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,green_ctx,0.7,76,32,ok,0.044,0.7567,0.042,2.3209,2.3209,2.8983,0.345,206.6983,137.8778
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,sequential,,108,108,ok,0.044,1.4459,0.044,1.4459,1.4899,1.0,1.0,0.0,257.732
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,two_stream,,108,108,ok,0.044,1.4459,0.041,1.5585,1.5585,1.046,0.956,7.7904,246.3863
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,green_ctx,0.5,54,54,ok,0.044,1.4459,0.0481,2.7873,2.7873,1.8708,0.5345,92.7762,137.7663
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,green_ctx,0.7,76,32,ok,0.044,1.4459,0.042,4.5952,4.5952,3.0842,0.3242,217.8116,83.5655
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,sequential,,108,108,ok,0.044,2.9588,0.044,2.9588,3.0029,1.0,1.0,0.0,170.503
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,two_stream,,108,108,ok,0.044,2.9588,0.042,3.0935,3.0935,1.0302,0.9707,4.551,165.5081
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,green_ctx,0.5,54,54,ok,0.044,2.9588,0.0481,5.3504,5.3504,1.7818,0.5612,80.8271,95.6938
falcon_h1_1.5b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,green_ctx,0.7,76,32,ok,0.044,2.9588,0.043,8.9825,8.9825,2.9913,0.3343,203.5819,56.9995
