"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,3.9951,0.0645,11.52,11.52,2.842,0.3519,188.3506,27.7778
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,sequential,,108,108,ok,0.0584,7.9693,0.0584,7.9693,8.0276,1.0,1.0,0.0,47.8347
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,two_stream,,108,108,ok,0.0584,7.9693,0.0645,7.8285,7.8285,0.9752,1.0254,-1.7668,49.0517
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,7.9693,0.0758,13.6422,13.6422,1.6994,0.5884,71.1854,28.1479
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,7.9693,0.0655,22.8347,22.8347,2.8445,0.3516,186.5339,16.8165
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,sequential,,108,108,ok,0.0594,15.6314,0.0594,15.6314,15.6908,1.0,1.0,0.0,32.6307
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,two_stream,,108,108,ok,0.0594,15.6314,0.0655,15.575,15.575,0.9926,1.0074,-0.3603,32.8731
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,green_ctx,0.5,54,54,ok,0.0594,15.6314,0.0778,27.0316,27.0316,1.7228,0.5805,72.9315,18.9408
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,4096,256,256,green_ctx,0.7,76,32,ok,0.0594,15.6314,0.0676,45.4917,45.4917,2.8993,0.3449,191.0285,11.2548
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,sequential,,108,108,ok,0.0579,1.1991,0.0579,1.1991,1.257,1.0,1.0,0.0,210.0306
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,two_stream,,108,108,ok,0.0579,1.1991,0.0599,1.2206,1.2206,0.9711,1.0298,1.7933,216.2857
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,green_ctx,0.5,54,54,ok,0.0579,1.1991,0.0763,1.8826,1.8826,1.4978,0.6677,57.0026,140.2298
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,8192,256,256,green_ctx,0.7,76,32,ok,0.0579,1.1991,0.0645,2.9112,2.9112,2.3161,0.4318,142.784,90.6833
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,sequential,,108,108,ok,0.0584,4.0397,0.0584,4.0397,4.098,1.0,1.0,0.0,70.2774
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,two_stream,,108,108,ok,0.0584,4.0397,0.0645,4.0489,4.0489,0.988,1.0121,0.2281,71.1305
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,4.0397,0.0778,6.87,6.87,1.6764,0.5965,70.0634,41.9213
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,4.0397,0.0655,11.3935,11.3935,2.7802,0.3597,182.0406,25.2775
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,sequential,,108,108,ok,0.0584,7.9258,0.0584,7.9258,7.9841,1.0,1.0,0.0,40.0795
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,two_stream,,108,108,ok,0.0584,7.9258,0.0645,7.7952,7.7952,0.9763,1.0242,-1.6473,41.0509
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,7.9258,0.0758,13.5941,13.5941,1.7026,0.5873,71.5181,23.5396
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,7.9258,0.0645,22.7461,22.7461,2.8489,0.351,186.9897,14.0683
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,sequential,,108,108,ok,0.0584,15.7486,0.0584,15.7486,15.807,1.0,1.0,0.0,24.2931
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,two_stream,,108,108,ok,0.0584,15.7486,0.0666,15.6524,15.6524,0.9902,1.0099,-0.6112,24.5331
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,15.7486,0.0788,26.9302,26.9302,1.7037,0.587,71.0004,14.2591
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,15.7486,0.0666,45.4195,45.4195,2.8734,0.348,188.4034,8.4545
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,sequential,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,two_stream,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,green_ctx,0.5,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,8192,256,256,green_ctx,0.7,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,sequential,,108,108,ok,0.0584,2.3649,0.0584,2.3649,2.4233,1.0,1.0,0.0,108.9425
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,two_stream,,108,108,ok,0.0584,2.3649,0.0584,2.4084,2.4084,0.9939,1.0062,1.8402,109.6142
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,green_ctx,0.5,54,54,ok,0.0584,2.3649,0.0768,3.7504,3.7504,1.5476,0.6461,58.5841,70.3925
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,16384,256,256,green_ctx,0.7,76,32,ok,0.0584,2.3649,0.0635,5.7748,5.7748,2.3831,0.4196,144.1871,45.7155
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,sequential,,108,108,ok,0.0589,8.1454,0.0589,8.1454,8.2043,1.0,1.0,0.0,35.1036
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,two_stream,,108,108,ok,0.0589,8.1454,0.0625,8.0348,8.0348,0.9793,1.0211,-1.3577,35.844
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,green_ctx,0.5,54,54,ok,0.0589,8.1454,0.0768,13.5665,13.5665,1.6536,0.6047,66.5535,21.2288
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,16384,256,256,green_ctx,0.7,76,32,ok,0.0589,8.1454,0.0635,22.6857,22.6857,2.7651,0.3617,178.509,12.6952
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,sequential,,108,108,ok,0.0584,15.7179,0.0584,15.7179,15.7763,1.0,1.0,0.0,20.2836
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,two_stream,,108,108,ok,0.0584,15.7179,0.0645,15.6764,15.6764,0.9937,1.0064,-0.2639,20.4128
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,green_ctx,0.5,54,54,ok,0.0584,15.7179,0.0758,26.9563,26.9563,1.7087,0.5853,71.5007,11.8711
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,16384,256,256,green_ctx,0.7,76,32,ok,0.0584,15.7179,0.0645,45.4252,45.4252,2.8793,0.3473,189.0029,7.0446
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,sequential,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,two_stream,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,green_ctx,0.5,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,16384,256,256,green_ctx,0.7,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,sequential,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,two_stream,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,green_ctx,0.5,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,16384,256,256,green_ctx,0.7,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,sequential,,108,108,ok,0.0584,0.5396,0.0584,0.5396,0.598,1.0,1.0,0.0,441.4598
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,two_stream,,108,108,ok,0.0584,0.5396,0.0707,0.5391,0.5391,0.9015,1.1092,-0.0949,489.6724
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,0.5396,0.0829,0.6067,0.6067,1.0146,0.9857,12.4288,435.1266
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,0.5396,0.0758,0.684,0.684,1.1438,0.8743,26.7552,385.9469
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,sequential,,108,108,ok,0.0584,0.7204,0.0584,0.7204,0.7788,1.0,1.0,0.0,369.8225
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,two_stream,,108,108,ok,0.0584,0.7204,0.0676,0.7301,0.7301,0.9375,1.0666,1.3504,394.46
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,0.7204,0.0829,0.9672,0.9672,1.2419,0.8052,34.2573,297.7766
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,0.7204,0.0717,1.2867,1.2867,1.6522,0.6053,78.607,223.836
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,sequential,,108,108,ok,0.0584,0.9585,0.0584,0.9585,1.0168,1.0,1.0,0.0,314.7029
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,two_stream,,108,108,ok,0.0584,0.9585,0.0676,0.9646,0.9646,0.9486,1.0541,0.641,331.741
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9585,0.0829,1.5002,1.5002,1.4753,0.6778,56.5171,213.3106
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,0.9585,0.0737,2.3112,2.3112,2.2729,0.44,141.1325,138.4581
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,sequential,,108,108,ok,0.0584,1.6558,0.0584,1.6558,1.7142,1.0,1.0,0.0,224.0143
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,two_stream,,108,108,ok,0.0584,1.6558,0.0681,1.6558,1.6558,0.9659,1.0353,0.0,231.911
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,1.6558,0.084,2.7796,2.7796,1.6216,0.6167,67.8726,138.147
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,1.6558,0.0732,4.4104,4.4104,2.5729,0.3887,166.3575,87.0676
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,sequential,,108,108,ok,0.0584,3.1421,0.0584,3.1421,3.2005,1.0,1.0,0.0,159.9744
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,two_stream,,108,108,ok,0.0584,3.1421,0.0676,3.1232,3.1232,0.9758,1.0248,-0.6029,163.9344
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,3.1421,0.0829,5.3939,5.3939,1.6853,0.5934,71.6637,94.9217
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,3.1421,0.0737,8.5852,8.5852,2.6825,0.3728,173.2279,59.6374
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,sequential,,108,108,ok,0.0589,0.5386,0.0589,0.5386,0.5975,1.0,1.0,0.0,441.8381
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,two_stream,,108,108,ok,0.0589,0.5386,0.0701,0.5381,0.5381,0.9006,1.1104,-0.0951,490.6042
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,green_ctx,0.5,54,54,ok,0.0589,0.5386,0.0829,0.6077,0.6077,1.0171,0.9832,12.8327,434.3934
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,2048,256,256,green_ctx,0.7,76,32,ok,0.0589,0.5386,0.0758,0.6851,0.6851,1.1465,0.8722,27.1863,385.37
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,sequential,,108,108,ok,0.0573,0.7224,0.0573,0.7224,0.7798,1.0,1.0,0.0,369.3368
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,two_stream,,108,108,ok,0.0573,0.7224,0.0681,0.7322,0.7322,0.9389,1.065,1.3466,393.3567
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,green_ctx,0.5,54,54,ok,0.0573,0.7224,0.0829,0.9728,0.9728,1.2475,0.8016,34.6563,296.0526
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,2048,256,256,green_ctx,0.7,76,32,ok,0.0573,0.7224,0.0727,1.2908,1.2908,1.6553,0.6041,78.6676,223.1257
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,sequential,,108,108,ok,0.0584,0.9574,0.0584,0.9574,1.0158,1.0,1.0,0.0,315.0202
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,two_stream,,108,108,ok,0.0584,0.9574,0.0676,0.9661,0.9661,0.9511,1.0514,0.9091,331.2136
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9574,0.0829,1.4986,1.4986,1.4753,0.6778,56.5241,213.5292
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,2048,256,256,green_ctx,0.7,76,32,ok,0.0584,0.9574,0.0727,2.3142,2.3142,2.2782,0.4389,141.7112,138.2743
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,sequential,,108,108,ok,0.0584,1.6563,0.0584,1.6563,1.7147,1.0,1.0,0.0,223.9475
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,two_stream,,108,108,ok,0.0584,1.6563,0.0696,1.663,1.663,0.9698,1.0311,0.4019,230.9113
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,green_ctx,0.5,54,54,ok,0.0584,1.6563,0.0835,2.8047,2.8047,1.6357,0.6114,69.3354,136.9113
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,2048,256,256,green_ctx,0.7,76,32,ok,0.0584,1.6563,0.0748,4.4155,4.4155,2.5751,0.3883,166.5842,86.9666
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,sequential,,108,108,ok,0.0589,3.1416,0.0589,3.1416,3.2005,1.0,1.0,0.0,159.9744
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,two_stream,,108,108,ok,0.0589,3.1416,0.0686,3.1473,3.1473,0.9834,1.0169,0.1793,162.681
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,green_ctx,0.5,54,54,ok,0.0589,3.1416,0.0845,5.3693,5.3693,1.6777,0.5961,70.9094,95.3562
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,2048,256,256,green_ctx,0.7,76,32,ok,0.0589,3.1416,0.0768,8.6062,8.6062,2.689,0.3719,173.9407,59.4919
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,sequential,,108,108,ok,0.0584,0.5407,0.0584,0.5407,0.599,1.0,1.0,0.0,440.7051
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,two_stream,,108,108,ok,0.0584,0.5407,0.0727,0.5427,0.5427,0.906,1.1038,0.3788,486.4387
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,0.5407,0.084,0.6088,0.6088,1.0162,0.984,12.5947,433.6628
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,0.5407,0.0773,0.6902,0.6902,1.1521,0.868,27.6515,382.5111
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,sequential,,108,108,ok,0.0589,0.726,0.0589,0.726,0.7849,1.0,1.0,0.0,366.9276
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,two_stream,,108,108,ok,0.0589,0.726,0.0686,0.7337,0.7337,0.9348,1.0698,1.0578,392.5332
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,green_ctx,0.5,54,54,ok,0.0589,0.726,0.084,0.9733,0.9733,1.2401,0.8064,34.0621,295.8969
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,4096,256,256,green_ctx,0.7,76,32,ok,0.0589,0.726,0.0763,1.2969,1.2969,1.6523,0.6052,78.6319,222.0687
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,sequential,,108,108,ok,0.0584,0.9641,0.0584,0.9641,1.0225,1.0,1.0,0.0,312.9695
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,two_stream,,108,108,ok,0.0584,0.9641,0.0696,0.9646,0.9646,0.9434,1.06,0.0531,331.741
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9641,0.085,1.5078,1.5078,1.4747,0.6781,56.3994,212.2241
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,0.9641,0.0768,2.3168,2.3168,2.2659,0.4413,140.308,138.1215
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,sequential,,108,108,ok,0.0584,1.6579,0.0584,1.6579,1.7162,1.0,1.0,0.0,223.747
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,two_stream,,108,108,ok,0.0584,1.6579,0.0686,1.6681,1.6681,0.972,1.0289,0.6177,230.2026
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,1.6579,0.085,2.7965,2.7965,1.6295,0.6137,68.6844,137.3123
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,1.6579,0.0778,4.4196,4.4196,2.5752,0.3883,166.5843,86.886
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,sequential,,108,108,ok,0.0584,3.1421,0.0584,3.1421,3.2005,1.0,1.0,0.0,159.9744
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,two_stream,,108,108,ok,0.0584,3.1421,0.0696,3.1252,3.1252,0.9765,1.0241,-0.5377,163.827
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,3.1421,0.0845,5.3975,5.3975,1.6865,0.593,71.7777,94.8587
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,3.1421,0.0768,8.6042,8.6042,2.6884,0.372,173.8309,59.5061
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,sequential,,108,108,ok,0.0589,0.5407,0.0589,0.5407,0.5996,1.0,1.0,0.0,440.3288
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,two_stream,,108,108,ok,0.0589,0.5407,0.0707,0.5453,0.5453,0.9095,1.0995,0.8523,484.1549
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,green_ctx,0.5,54,54,ok,0.0589,0.5407,0.086,0.6083,0.6083,1.0145,0.9857,12.5,434.0278
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,8192,256,256,green_ctx,0.7,76,32,ok,0.0589,0.5407,0.0768,0.6851,0.6851,1.1426,0.8752,26.7045,385.37
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,sequential,,108,108,ok,0.0584,0.7245,0.0584,0.7245,0.7828,1.0,1.0,0.0,367.8875
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,two_stream,,108,108,ok,0.0584,0.7245,0.0676,0.7286,0.7286,0.9307,1.0745,0.5654,395.2916
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,0.7245,0.085,0.9769,0.9769,1.2479,0.8014,34.841,294.8113
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,0.7245,0.0763,1.2918,1.2918,1.6501,0.606,78.3039,222.9489
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,sequential,,108,108,ok,0.0584,0.9636,0.0584,0.9636,1.022,1.0,1.0,0.0,313.1263
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,two_stream,,108,108,ok,0.0584,0.9636,0.0676,0.9713,0.9713,0.9504,1.0522,0.797,329.4676
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9636,0.085,1.5073,1.5073,1.4749,0.678,56.4293,212.2962
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,0.9636,0.0763,2.3142,2.3142,2.2645,0.4416,140.17,138.2743
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,sequential,,108,108,ok,0.0584,1.6579,0.0584,1.6579,1.7162,1.0,1.0,0.0,223.747
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,two_stream,,108,108,ok,0.0584,1.6579,0.0686,1.6655,1.6655,0.9705,1.0304,0.4633,230.5564
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,1.6579,0.085,2.8047,2.8047,1.6342,0.6119,69.1785,136.9113
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,128,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,1.6579,0.0768,4.4206,4.4206,2.5758,0.3882,166.6461,86.8659
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,sequential,,108,108,ok,0.0584,3.1416,0.0584,3.1416,3.2,1.0,1.0,0.0,160.0
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,two_stream,,108,108,ok,0.0584,3.1416,0.0676,3.137,3.137,0.9803,1.0201,-0.1467,163.212
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,green_ctx,0.5,54,54,ok,0.0584,3.1416,0.084,5.4042,5.4042,1.6888,0.5921,72.0176,94.7418
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,256,8192,256,256,green_ctx,0.7,76,32,ok,0.0584,3.1416,0.0778,8.6098,8.6098,2.6906,0.3717,174.0547,59.4672
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,sequential,,108,108,ok,0.0584,0.5407,0.0584,0.5407,0.599,1.0,1.0,0.0,440.7051
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,two_stream,,108,108,ok,0.0584,0.5407,0.0707,0.5427,0.5427,0.906,1.1038,0.3788,486.4387
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,green_ctx,0.5,54,54,ok,0.0584,0.5407,0.085,0.6113,0.6113,1.0205,0.9799,13.0682,431.8467
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,8,16384,256,256,green_ctx,0.7,76,32,ok,0.0584,0.5407,0.0768,0.6866,0.6866,1.1462,0.8725,26.9886,384.5078
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,sequential,,108,108,ok,0.0584,0.725,0.0584,0.725,0.7834,1.0,1.0,0.0,367.6471
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,two_stream,,108,108,ok,0.0584,0.725,0.0676,0.7291,0.7291,0.9307,1.0744,0.565,395.014
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,green_ctx,0.5,54,54,ok,0.0584,0.725,0.085,0.9728,0.9728,1.2418,0.8053,34.1808,296.0526
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,32,16384,256,256,green_ctx,0.7,76,32,ok,0.0584,0.725,0.0768,1.2969,1.2969,1.6556,0.604,78.8842,222.0687
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,sequential,,108,108,ok,0.0584,0.9697,0.0584,0.9697,1.0281,1.0,1.0,0.0,311.255
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,two_stream,,108,108,ok,0.0584,0.9697,0.0676,0.9682,0.9682,0.9417,1.0619,-0.1584,330.513
zamba2_2.7b,a100_sxm4_80gb,verified,attn,ssm,64,16384,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9697,0.084,1.5068,1.5068,1.4656,0.6823,55.3854,212.3683
