"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,two_stream,,108,108,ok,0.7926,3.159,0.811,3.1601,3.1601,0.7997,1.2505,0.0324,162.022
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.7926,3.159,1.3742,4.3663,4.3663,1.1049,0.905,38.2172,117.2608
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.7926,3.159,1.0588,6.0948,6.0948,1.5424,0.6484,92.9336,84.0054
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,green_ctx_protect,0.13,14,94,ok,0.7926,3.159,5.7615,3.6398,5.7615,1.458,0.6859,15.2188,88.8652
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,sequential,,108,108,ok,0.788,6.1512,0.788,6.1512,6.9391,1.0,1.0,0.0,110.6766
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,two_stream,,108,108,ok,0.788,6.1512,0.8182,6.1481,6.1481,0.886,1.1287,-0.0499,124.9167
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.788,6.1512,1.3732,8.4905,8.4905,1.2236,0.8173,38.0306,90.4541
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.788,6.1512,1.0598,12.0177,12.0177,1.7319,0.5774,95.3721,63.9059
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,green_ctx_protect,0.13,14,94,ok,0.788,6.1512,7.1521,7.1235,7.1521,1.0307,0.9702,15.8066,107.3806
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,sequential,,108,108,ok,0.2534,0.0492,0.2534,0.0492,0.3026,1.0,1.0,0.0,849.3285
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,two_stream,,108,108,ok,0.2534,0.0492,0.2596,0.0532,0.2596,0.8579,1.1657,8.3333,990.0456
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.2534,0.0492,0.3702,0.0573,0.3702,1.2234,0.8174,16.6667,694.2643
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.2534,0.0492,0.3,0.0645,0.3,0.9915,1.0085,31.25,856.5753
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,green_ctx_protect,0.37,40,68,ok,0.2534,0.0492,0.4127,0.0553,0.4127,1.3638,0.7333,12.5,622.7706
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,8,1,sequential,,108,108,ok,0.2529,0.0502,0.2529,0.0502,0.3031,1.0,1.0,0.0,851.193
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,8,1,two_stream,,108,108,ok,0.2529,0.0502,0.2596,0.0614,0.2596,0.8564,1.1677,22.449,993.8979
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.2529,0.0502,0.3697,0.0635,0.3697,1.2196,0.8199,26.5306,697.9311
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.2529,0.0502,0.3,0.0748,0.3,0.9899,1.0102,48.9796,859.9083
falcon_h1_3b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,8,1,green_ctx_protect,0.25,28,80,ok,0.2529,0.0502,0.5606,0.0594,0.5606,1.8497,0.5406,18.3674,460.1884
