"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,16,4096,256,256,full,8,1,two_stream,,108,108,ok,1.7951,1.6558,3.372,2.7945,3.372,0.9772,1.0234,68.7693,80.6635
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,16,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,1.7951,1.6558,3.4903,3.2609,3.4903,1.0114,0.9887,96.9388,77.9302
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,16,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,1.7951,1.6558,2.3608,4.9516,4.9516,1.4349,0.6969,199.0414,54.9323
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,16,4096,256,256,full,8,1,green_ctx_protect,,,,failed:no_room(decode_floor=108),,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,full,8,1,sequential,,108,108,ok,1.833,3.2492,1.833,3.2492,5.0821,1.0,1.0,0.0,56.6694
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,full,8,1,two_stream,,108,108,ok,1.833,3.2492,4.9695,4.4083,4.9695,0.9778,1.0227,35.676,57.9538
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,1.833,3.2492,3.3705,5.9679,5.9679,1.1743,0.8516,83.6748,48.2584
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,1.833,3.2492,2.3511,9.7531,9.7531,1.9191,0.5211,200.1733,29.5291
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,full,8,1,green_ctx_protect,,,,failed:no_room(decode_floor=108),,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,full,8,1,sequential,,108,108,ok,1.7935,6.3232,1.7935,6.3232,8.1167,1.0,1.0,0.0,39.4247
