model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
falcon_h1,a100-sxm4-80gb,2048,4,68,63.0,256,8,96,False,4.046847820281982,0.00867546867394221,True
falcon_h1,a100-sxm4-80gb,2048,16,68,63.0,256,8,384,False,4.154880046844482,0.016428008848460796,True
falcon_h1,a100-sxm4-80gb,2048,32,68,63.0,256,8,768,False,6.076415777206421,0.0066441720368600994,True
falcon_h1,a100-sxm4-80gb,4096,1,68,63.0,256,16,24,True,7.925759792327881,0.030540437130644492,True
falcon_h1,a100-sxm4-80gb,4096,4,68,63.0,256,16,96,False,7.968255996704102,0.024603435415208427,True
falcon_h1,a100-sxm4-80gb,4096,16,68,63.0,256,16,384,False,8.085504055023193,0.021978632557231446,True
falcon_h1,a100-sxm4-80gb,4096,32,68,63.0,256,16,768,False,11.914239883422852,0.005297902693340898,True
falcon_h1,a100-sxm4-80gb,8192,1,68,63.0,256,32,24,True,15.731711864471436,0.03276602241792546,True
falcon_h1,a100-sxm4-80gb,8192,4,68,63.0,256,32,96,False,15.836672306060791,0.04044432779895596,True
falcon_h1,a100-sxm4-80gb,8192,16,68,63.0,256,32,384,False,15.940608024597168,0.04364196203970902,True
falcon_h1,a100-sxm4-80gb,8192,32,68,63.0,256,32,768,False,23.597567558288574,0.033530736123803924,True
falcon_h1,a100-sxm4-80gb,16384,1,68,63.0,256,64,24,True,31.229440689086914,0.07866965520036133,True
falcon_h1,a100-sxm4-80gb,16384,4,68,63.0,256,64,96,False,31.460351943969727,0.06179135624153807,True
falcon_h1,a100-sxm4-80gb,16384,16,68,63.0,256,64,384,False,31.590399742126465,0.07170091067490049,True
falcon_h1,a100-sxm4-80gb,16384,32,68,63.0,256,64,768,False,47.03692817687988,0.10727071444901944,True
falcon_h1,a100-sxm4-80gb,512,1,81,75.0,256,2,24,True,1.093120038509369,0.014071871283081768,True
falcon_h1,a100-sxm4-80gb,512,4,81,75.0,256,2,96,False,1.102336049079895,0.011138674232340221,True
falcon_h1,a100-sxm4-80gb,512,16,81,75.0,256,2,384,False,1.1929600238800049,0.007735530561854533,True
falcon_h1,a100-sxm4-80gb,512,32,81,75.0,256,2,768,False,1.5503360033035278,0.0034624993155335224,True
falcon_h1,a100-sxm4-80gb,1024,1,81,75.0,256,4,24,True,2.0802561044692993,0.007906109404614127,True
falcon_h1,a100-sxm4-80gb,1024,4,81,75.0,256,4,96,False,2.098688006401062,0.013699766968471373,True
falcon_h1,a100-sxm4-80gb,1024,16,81,75.0,256,4,384,False,2.194432020187378,0.007525612367959352,True
falcon_h1,a100-sxm4-80gb,1024,32,81,75.0,256,4,768,False,2.8733439445495605,0.00562941304423061,True
falcon_h1,a100-sxm4-80gb,2048,1,81,75.0,256,8,24,True,4.017663955688477,0.014385119273790957,True
falcon_h1,a100-sxm4-80gb,2048,4,81,75.0,256,8,96,False,4.047871828079224,0.016685546394939937,True
falcon_h1,a100-sxm4-80gb,2048,16,81,75.0,256,8,384,False,4.159487962722778,0.01819319681066133,True
falcon_h1,a100-sxm4-80gb,2048,32,81,75.0,256,8,768,False,5.512703895568848,0.004754168108558559,True
falcon_h1,a100-sxm4-80gb,4096,1,81,75.0,256,16,24,True,7.960064172744751,0.02744202250640895,True
falcon_h1,a100-sxm4-80gb,4096,4,81,75.0,256,16,96,False,8.027135848999023,0.023958813871644502,True
falcon_h1,a100-sxm4-80gb,4096,16,81,75.0,256,16,384,False,8.075263977050781,0.027835102193924512,True
falcon_h1,a100-sxm4-80gb,4096,32,81,75.0,256,16,768,False,10.781696319580078,0.00736519922624555,True
falcon_h1,a100-sxm4-80gb,8192,1,81,75.0,256,32,24,True,15.703551769256592,0.024691799928056115,True
falcon_h1,a100-sxm4-80gb,8192,4,81,75.0,256,32,96,False,15.79520034790039,0.03089576135564247,True
falcon_h1,a100-sxm4-80gb,8192,16,81,75.0,256,32,384,False,15.896063804626465,0.031171037539202997,True
falcon_h1,a100-sxm4-80gb,8192,32,81,75.0,256,32,768,False,21.319168090820312,0.013557122998343947,True
falcon_h1,a100-sxm4-80gb,16384,1,81,75.0,256,64,24,True,31.31699275970459,0.09784621272589046,True
falcon_h1,a100-sxm4-80gb,16384,4,81,75.0,256,64,96,False,31.409152030944824,0.07481983820504164,True
falcon_h1,a100-sxm4-80gb,16384,16,81,75.0,256,64,384,False,31.61907196044922,0.05131695166210345,True
falcon_h1,a100-sxm4-80gb,16384,32,81,75.0,256,64,768,False,42.41663932800293,0.06555750473588905,True
falcon_h1,a100-sxm4-80gb,512,1,94,87.0,256,2,24,True,1.0900480151176453,0.011008192202129462,True
falcon_h1,a100-sxm4-80gb,512,4,94,87.0,256,2,96,False,1.0982400178909302,0.012569243269755458,True
falcon_h1,a100-sxm4-80gb,512,16,94,87.0,256,2,384,False,1.1847679615020752,0.005868543445693623,True
falcon_h1,a100-sxm4-80gb,512,32,94,87.0,256,2,768,False,1.4540799856185913,0.005609709477643342,True
falcon_h1,a100-sxm4-80gb,1024,1,94,87.0,256,4,24,True,2.0751360654830933,0.010763635622086948,True
falcon_h1,a100-sxm4-80gb,1024,4,94,87.0,256,4,96,False,2.0971519947052,0.011542868328898516,True
falcon_h1,a100-sxm4-80gb,1024,16,94,87.0,256,4,384,False,2.170880079269409,0.006404857180998145,True
falcon_h1,a100-sxm4-80gb,1024,32,94,87.0,256,4,768,False,2.676735997200012,0.006316003905368129,True
falcon_h1,a100-sxm4-80gb,2048,1,94,87.0,256,8,24,True,4.030463933944702,0.015836218123789336,True
falcon_h1,a100-sxm4-80gb,2048,4,94,87.0,256,8,96,False,4.066303968429565,0.017774220778656282,True
falcon_h1,a100-sxm4-80gb,2048,16,94,87.0,256,8,384,False,4.124671936035156,0.02493936363258411,True
falcon_h1,a100-sxm4-80gb,2048,32,94,87.0,256,8,768,False,5.12716817855835,0.003581617887007912,True
falcon_h1,a100-sxm4-80gb,4096,1,94,87.0,256,16,24,True,7.911936044692993,0.026806338984046187,True
falcon_h1,a100-sxm4-80gb,4096,4,94,87.0,256,16,96,False,7.976959943771362,0.030966317408167732,True
falcon_h1,a100-sxm4-80gb,4096,16,94,87.0,256,16,384,False,8.053760051727295,0.016471013588173662,True
falcon_h1,a100-sxm4-80gb,4096,32,94,87.0,256,16,768,False,10.01369571685791,0.007602508966289856,True
falcon_h1,a100-sxm4-80gb,8192,1,94,87.0,256,32,24,True,15.772671699523926,0.046965872470192606,True
falcon_h1,a100-sxm4-80gb,8192,4,94,87.0,256,32,96,False,15.787519931793213,0.03718128889209967,True
falcon_h1,a100-sxm4-80gb,8192,16,94,87.0,256,32,384,False,15.888383865356445,0.027111752331404792,True
falcon_h1,a100-sxm4-80gb,8192,32,94,87.0,256,32,768,False,19.791359901428223,0.030651738892509148,True
falcon_h1,a100-sxm4-80gb,16384,1,94,87.0,256,64,24,True,31.362560272216797,0.05933957230685586,True
falcon_h1,a100-sxm4-80gb,16384,4,94,87.0,256,64,96,False,31.49107265472412,0.076412703357805,True
falcon_h1,a100-sxm4-80gb,16384,16,94,87.0,256,64,384,False,31.47878360748291,0.058493436937630316,True
falcon_h1,a100-sxm4-80gb,16384,32,94,87.0,256,64,768,False,39.35436820983887,0.04785529450572062,True
